LossBefore,AveragePolicyStd,MaxReturn,Perplexity,Entropy,MaxKL,ExplainedVariance,Time,LossAfter,TotalExecTime,ItrTime,NumTrajs,AverageReturn,StdReturn,MinReturn,MeanKL
-0.019373,0.917354,21500.0,14.1457,2.64941,0.553374,0.910990783521,11.761674642562866,-0.0494106,11.61513614654541,11.761679887771606,20,19355.0,1709.2322838,13500.0,0.175968
0.0155832,0.908671,22500.0,13.8743,2.63004,0.157268,0.980382720736,23.235968828201294,0.00537948,11.383180141448975,11.470062971115112,20,20480.0,659.241988954,19700.0,0.0174643
0.00379029,0.912207,23300.0,13.9829,2.63783,0.266685,0.960030692681,34.79168462753296,-0.013875,11.4940767288208,11.551533699035645,20,20800.0,1200.0,19000.0,0.0241145
-0.00238966,0.912689,23200.0,14.0094,2.63973,0.439278,0.973225007261,46.642608404159546,-0.0184156,11.757662296295166,11.843701124191284,20,21775.0,976.665244595,19900.0,0.0439958
-0.0064241,0.913248,22700.0,13.9927,2.63853,0.612452,0.922697567951,57.43802237510681,-0.0673183,10.71156358718872,10.786551713943481,20,20870.0,1563.68155326,17600.0,0.228908
-0.0100412,0.912159,22900.0,13.9478,2.63532,0.277494,0.964912624023,68.86399221420288,-0.0321581,11.353501319885254,11.413065671920776,20,20555.0,1011.17505903,18700.0,0.0820294
-0.00974943,0.910295,23300.0,13.8779,2.6303,0.163221,0.988144933249,80.70197296142578,-0.0209047,11.743163585662842,11.818493843078613,20,22515.0,542.471197392,20800.0,0.0276296
