1AveragePolicyStd,1MinReturn,1ExplainedVariance,0NumTrajs,Time,0AveragePolicyStd,MeanKLBefore,1AverageReturn,1PolicyExecTime,0EnvExecTime,0MinReturn,dLoss,1Entropy,0Entropy,1StdReturn,0ProcessExecTime,1MaxReturn,MeanKL,0ExplainedVariance,LossBefore,1Perplexity,0PolicyExecTime,ItrTime,0MaxReturn,LossAfter,ComputeUpdatedDistTime,0Perplexity,1ProcessExecTime,1NumTrajs,0AverageReturn,0StdReturn,1EnvExecTime
0.769984,-30.8409518814,0.278436817846,848,890.2106120586395,0.773957,0.000517896085512,-9.75740532925,22.593949794769287,2.8505287170410156,-69.6468897337,0.00458616309334,2.31468,2.32533,6.84019353841,0.4526522159576416,-0.00575592592279,0.00659716455266,0.45355347486,0.00328038143925,10.1217,1.534646987915039,38.58919954299927,-0.0460760962932,-0.00130578165408,0.5784468650817871,10.23,0.8253662586212158,1113,-34.340651687,17.2168197865,4.961504936218262
0.765956,-30.2553151319,0.285203402219,802,930.3773777484894,0.765888,6.29222483894e-07,-10.8408238905,22.322591066360474,4.271171808242798,-67.5174242293,0.00467859744094,2.30423,2.30434,7.11378875743,0.6704821586608887,-0.125459827911,0.00661592604592,0.694481882001,0.00379374739714,10.0165,1.9706699848175049,40.15985918045044,-1.56927050602,-0.000884850043803,0.5301966667175293,10.0176,0.7938387393951416,1047,-42.3327488245,12.3264514191,4.808827638626099
0.747828,-34.5491551632,0.287281006035,818,972.1053688526154,0.751264,0.00212425133213,-10.2573998536,22.44215226173401,4.403337717056274,-67.9249023816,0.00400668522343,2.25647,2.26587,7.53380830373,0.7032980918884277,-0.00468013239444,0.00893149618059,0.52413157113,0.00258654844947,9.54928,2.027071475982666,40.87426471710205,-0.594833147463,-0.00142013677396,0.5526108741760254,9.63954,0.8009421825408936,1093,-36.4353706421,15.3203497336,4.938366174697876
0.733683,-28.3875752569,0.368366685668,809,1011.881838798523,0.736022,3.61002930731e-05,-10.9910148117,22.154138803482056,3.901827335357666,-65.0412136629,0.00323400460184,2.2182,2.22489,7.09455126942,0.6162669658660889,-0.0356813149777,0.00782325863838,0.560087944474,0.0019455923466,9.19081,1.908017873764038,39.771082162857056,-1.51513904841,-0.00128841225524,0.5103812217712402,9.25243,0.7855632305145264,1055,-37.8514835547,14.6912112124,4.889583110809326
0.732109,-29.3444071734,0.286517920922,819,1053.9884853363037,0.733988,6.27557528787e-06,-9.33163870364,23.731239318847656,3.634829044342041,-68.7268819521,0.00731313996948,2.21396,2.21934,6.92274364401,0.5479128360748291,-0.080595317146,0.0093313716352,0.559454021348,0.00446655647829,9.15191,1.7976226806640625,41.265623807907104,-0.00340153727244,-0.00284658349119,0.5781376361846924,9.2013,0.8803179264068604,1129,-38.0770257654,15.2820265,5.2073845863342285
0.713606,-24.3773656267,0.406016779656,805,1094.3344626426697,0.717013,6.12920302956e-06,-11.058337749,22.862780332565308,4.067272663116455,-61.4087932212,0.00734590413049,2.16278,2.17252,6.78876755835,0.6399602890014648,-0.00370168532473,0.00672406563535,0.692505218273,0.00220348173752,8.69531,1.9404792785644531,40.33752799034119,-0.00968690856292,-0.00514242239296,0.5464582443237305,8.78038,0.7773582935333252,1041,-42.4056418449,12.501281016,4.741089344024658
0.707346,-32.1559401916,0.29420630957,831,1133.0477571487427,0.709791,5.01489957969e-05,-10.3827661937,21.699628829956055,3.2154603004455566,-67.2877265005,0.00424851826392,2.14516,2.15229,7.38373297082,0.503232479095459,-0.00955677110594,0.00773066841066,0.589170066035,0.00217103934847,8.54339,1.6676955223083496,37.80352187156677,-0.0114579753848,-0.00207747891545,0.5115530490875244,8.60458,0.7668063640594482,1073,-37.8298402111,14.9379864108,4.720746755599976
0.691772,-34.5617638206,0.260874159325,813,1173.921721458435,0.695326,-1.67584834898e-11,-10.9435729614,21.95166802406311,4.959874868392944,-63.5823781792,0.00841236077249,2.10047,2.11111,8.13757485219,0.7444994449615479,-0.00496290185715,0.00915342755616,0.608448138585,-2.23517426789e-09,8.16999,2.1534523963928223,40.8685359954834,-0.340425314955,-0.00841236300766,0.5833101272583008,8.25739,0.7694199085235596,1079,-40.6067444393,14.5598145,4.751391649246216
0.685974,-26.618378642,0.302628521742,817,1214.8684611320496,0.689364,8.73007320479e-06,-9.4834126763,22.243475675582886,4.049156665802002,-61.5489464833,0.00450791593175,2.08374,2.09386,6.50685070575,0.6113877296447754,-0.0084106794671,0.00665432168171,0.64573335528,0.0032236748375,8.03448,1.8818843364715576,40.13524675369263,-0.115770851964,-0.00128424109425,0.5862104892730713,8.11619,0.8074474334716797,1102,-39.1155284828,13.2979226945,4.957698106765747
0.677848,-28.6862819616,0.297674049337,817,1253.6197397708893,0.680814,0.000756573106628,-10.118342711,22.35137128829956,3.337717294692993,-65.5284563633,0.00534865586087,2.05988,2.06891,6.88524897896,0.5290172100067139,-0.00655891290779,0.00756157329306,0.539361824506,0.00151931471191,7.845,1.6245453357696533,38.74601411819458,-0.00780121981058,-0.00382934114896,0.5856447219848633,7.91618,0.74678635597229,1070,-37.5172455352,15.4420445935,4.6030378341674805
