MaxKL,TotalExecTime,LossAfter,Entropy,MinReturn,MaxReturn,Time,AverageReturn,AveragePolicyStd,ExplainedVariance,ItrTime,MeanKL,Perplexity,NumTrajs,StdReturn,LossBefore
0.0830438,16.72461462020874,0.00797482,2.83651,0.0,200.0,17.018757820129395,15.0,0.999438,0.129174065471,17.01876711845398,0.00247972,17.0561,20,47.6969600708,0.00944024
1.49572,16.643659114837646,0.014134,2.84595,0.0,600.0,33.90586042404175,45.0,1.00414,0.0986329708381,16.86985468864441,0.0133525,17.2179,20,143.090880213,0.0147919
5.25249,16.837782621383667,-0.0148381,2.85335,0.0,100.0,50.88784313201904,10.0,1.00779,0.0460897603531,16.952497720718384,0.0541624,17.3457,20,30.0,-0.0128172
39.2897,16.69824481010437,0.0258609,2.84694,0.0,800.0,67.74935507774353,40.0,1.00455,0.142853800615,16.81890606880188,0.239245,17.2349,20,174.355957742,-0.0114078
218.706,15.908103704452515,0.363314,2.84123,0.0,300.0,83.82804822921753,15.0,1.0017,0.0540053733824,16.071494817733765,1.72561,17.1369,20,65.3834841531,0.00945115
28.6856,16.89909029006958,0.0387219,2.84596,0.0,100.0,100.86279106140137,5.0,1.0041,0.0277598489348,17.02068257331848,0.154102,17.2181,20,21.7944947177,0.0217505
0.76974,16.652230262756348,0.016193,2.85683,0.0,100.0,117.62984466552734,5.0,1.00964,0.0579022517064,16.74870538711548,0.01153,17.4063,20,21.7944947177,0.0198286
