StdReturn,TotalExecTime,MinReturn,AveragePolicyStd,NumTrajs,ItrTime,MaxReturn,LossBefore,Perplexity,MaxKL,Entropy,AverageReturn,Time,MeanKL,ExplainedVariance,LossAfter
0.0,13.281753778457642,0.0,0.87453,20,13.470791339874268,0.0,-0.0,13.0471,0.0,2.56857,0.0,13.470784664154053,0.0,1,-0.0
0.0,12.79041075706482,0.0,0.87453,20,12.86177134513855,0.0,-0.0,13.0471,0.0,2.56857,0.0,26.34085702896118,0.0,1,-0.0
0.0,12.521011352539062,0.0,0.87453,20,12.599801778793335,0.0,-0.0,13.0471,0.0,2.56857,0.0,38.948469400405884,0.0,1,-0.0
0.0,11.774461507797241,0.0,0.87453,20,11.821171045303345,0.0,-0.0,13.0471,0.0,2.56857,0.0,50.77839708328247,0.0,1,-0.0
0.0,11.252163171768188,0.0,0.87453,20,11.293011665344238,0.0,-0.0,13.0471,0.0,2.56857,0.0,62.07633423805237,0.0,1,-0.0
0.0,11.790183544158936,0.0,0.87453,20,11.84435486793518,0.0,-0.0,13.0471,0.0,2.56857,0.0,73.93350410461426,0.0,1,-0.0
0.0,11.514405965805054,0.0,0.87453,20,11.563599586486816,0.0,-0.0,13.0471,0.0,2.56857,0.0,85.51051330566406,0.0,1,-0.0
