MaxReturn,MinReturn,ExplainedVariance,Time,Entropy,Perplexity,LossAfter,TotalExecTime,NumTrajs,ItrTime,AveragePolicyStd,LossBefore,MaxKL,StdReturn,MeanKL,AverageReturn
1600.0,100.0,0.179476243108,7.708411931991577,1.73658,5.67789,-0.129786,7.615959167480469,40,7.708419322967529,0.58088,0.038573,3.56199,396.988664826,1.29409,580.0
7900.0,6300.0,0.97815283854,13.928644895553589,1.77515,5.90118,-0.125222,6.095671653747559,40,6.215331077575684,0.593654,-0.0917083,0.540471,364.614522475,0.0976495,7057.5
7900.0,6700.0,0.987234191468,20.00271773338318,1.7293,5.63669,-0.065365,5.98742938041687,40,6.069575548171997,0.579672,-0.0500797,0.133468,288.952850825,0.0208162,7427.5
8000.0,6900.0,0.991106819874,26.059240579605103,1.70426,5.49731,-0.0590751,5.963277816772461,40,6.050366401672363,0.571513,-0.0461819,0.171975,243.874967965,0.0208403,7545.0
8200.0,7000.0,0.991959828431,32.70911431312561,1.68117,5.37182,-0.0331811,6.573831081390381,40,6.647382497787476,0.564512,-0.0169177,0.141853,230.0,0.0512116,7610.0
8100.0,7200.0,0.993235243572,38.58909821510315,1.67271,5.32657,-0.0551626,5.779876232147217,40,5.866974115371704,0.561323,-0.0433005,0.220574,240.507276397,0.0327577,7662.5
8200.0,7200.0,0.995367269587,44.54870581626892,1.65106,5.21249,-0.0473778,5.909607648849487,40,5.956672191619873,0.555097,-0.0335204,0.160515,224.596861064,0.0193117,7817.5
