AverageReturn,TotalExecTime,Time,ExplainedVariance,MaxReturn,AveragePolicyStd,NumTrajs,Entropy,MinReturn,LossBefore,MaxKL,Perplexity,ItrTime,LossAfter,StdReturn,MeanKL
0.0,7.484574556350708,7.585370302200317,1,0.0,0.930467,20,2.69307,0.0,-0.0,0.0,14.777,7.585372686386108,-0.0,0.0,0.0
0.0,7.17719030380249,14.824238300323486,1,0.0,0.930467,20,2.69307,0.0,-0.0,0.0,14.777,7.234782934188843,-0.0,0.0,0.0
0.0,7.079222679138184,21.95317530632019,1,0.0,0.930467,20,2.69307,0.0,-0.0,0.0,14.777,7.125051021575928,-0.0,0.0,0.0
0.0,7.61353063583374,29.630431652069092,1,0.0,0.930467,20,2.69307,0.0,-0.0,0.0,14.777,7.6664488315582275,-0.0,0.0,0.0
0.0,7.340580224990845,37.01093864440918,1,0.0,0.930467,20,2.69307,0.0,-0.0,0.0,14.777,7.370091199874878,-0.0,0.0,0.0
0.0,7.262929916381836,44.306861877441406,1,0.0,0.930467,20,2.69307,0.0,-0.0,0.0,14.777,7.291029453277588,-0.0,0.0,0.0
0.0,7.082752227783203,51.434690952301025,1,0.0,0.930467,20,2.69307,0.0,-0.0,0.0,14.777,7.122635841369629,-0.0,0.0,0.0
