NumTrajs,Time,StdReturn,AverageReturn,ExplainedVariance,MeanKL,MinReturn,Entropy,MaxReturn,LossAfter,Perplexity,MaxKL,LossBefore,TotalExecTime,AveragePolicyStd,ItrTime
20,6.69525408744812,21.7944947177,5.0,0.403962998629,0.0454315,0.0,2.73374,100.0,0.0103456,15.3903,0.895398,0.00952493,6.60393214225769,0.949513,6.6952550411224365
20,13.349959135055542,0.0,0.0,1,0.0,0.0,2.74326,0.0,-0.0,15.5376,0.0,-0.0,6.584391355514526,0.953998,6.6505818367004395
20,19.70066499710083,0.0,0.0,1,0.0,0.0,2.74326,0.0,-0.0,15.5376,0.0,-0.0,6.309272289276123,0.953998,6.3435378074646
20,26.057122707366943,0.0,0.0,1,0.0,0.0,2.74326,0.0,-0.0,15.5376,0.0,-0.0,6.301214933395386,0.953998,6.34522008895874
20,32.492276191711426,0.0,0.0,1,0.0,0.0,2.74326,0.0,-0.0,15.5376,0.0,-0.0,6.375499486923218,0.953998,6.427672386169434
20,39.15999960899353,0.0,0.0,1,0.0,0.0,2.74326,0.0,-0.0,15.5376,0.0,-0.0,6.6045825481414795,0.953998,6.660644769668579
20,45.450966119766235,0.0,0.0,1,0.0,0.0,2.74326,0.0,-0.0,15.5376,0.0,-0.0,6.222959995269775,0.953998,6.2800517082214355
