ItrTime,1StdReturn,1ExplainedVariance,0NumTrajs,0Entropy,1AveragePolicyStd,1PolicyExecTime,0MaxReturn,0Perplexity,LossAfter,1Entropy,MeanKLBefore,0AverageReturn,1NumTrajs,1Perplexity,1MaxReturn,LossBefore,0ExplainedVariance,1ProcessExecTime,dLoss,ComputeUpdatedDistTime,0StdReturn,0AveragePolicyStd,0PolicyExecTime,1AverageReturn,0EnvExecTime,Time,1EnvExecTime,0ProcessExecTime,0MinReturn,1MinReturn,MeanKL
102.64561533927917,877.353465923,0.446713540446,1200,2.71726,0.943416,33.1455454826355,1900.0,15.1388,-0.00763573963195,2.71952,-1.4435497242e-08,35.75,1200,15.1731,2700.0,-9.74978320301e-10,0.0734708260574,0.8791904449462891,0.00763573865697,0.09447431564331055,184.472954206,0.942383,21.880976676940918,664.75,21.2832989692688,1272.4909167289734,21.144638776779175,0.9048049449920654,0.0,0.0,0.0096522597596
106.68038821220398,859.045723786,0.413348701122,1200,2.69419,0.929032,35.391650915145874,2100.0,14.7935,-0.00770331174135,2.68876,-1.3969807533e-09,31.3333333333,1200,14.7133,2900.0,-2.35013430938e-09,0.0754193832005,0.9567501544952393,0.00770330939122,0.07584071159362793,181.70916934,0.931597,21.893139123916626,652.666666667,21.27270531654358,1381.0305144786835,22.79024648666382,0.9114029407501221,0.0,0.0,0.00799898896366
103.38126754760742,951.963318475,0.45998584535,1200,2.67293,0.923329,33.59092974662781,1700.0,14.4824,-0.00680684112012,2.67551,9.31323129727e-10,25.25,1200,14.5197,2800.0,-8.14907252789e-10,0.0589376231333,0.9003477096557617,0.00680684030522,0.07673954963684082,160.012825007,0.922076,21.737722396850586,740.916666667,21.265828847885132,1486.4320900440216,21.50679922103882,0.90472412109375,0.0,0.0,0.00744861736894
104.18510460853577,855.349814728,0.381082861134,1200,2.6478,0.910535,34.111881732940674,1500.0,14.1229,-0.00666057411581,2.64746,1.8626444831e-09,34.3333333333,1200,14.1181,2800.0,8.73114913702e-10,0.0887088738553,0.9140744209289551,0.00666057498893,0.0760037899017334,182.038152289,0.910787,21.614511013031006,546.833333333,21.162230491638184,1592.788677930832,22.0175940990448,0.9050474166870117,0.0,0.0,0.0066802049987
103.23836898803711,937.428515793,0.433167316104,1200,2.64378,0.909277,33.86826229095459,2100.0,14.0663,-0.00600686296821,2.64387,3.11993026969e-08,31.5,1200,14.0675,2800.0,-3.65253072232e-09,0.0909212587662,0.9190964698791504,0.00600685931568,0.07751274108886719,177.128249206,0.909193,21.397307872772217,713.333333333,20.730143785476685,1698.0671870708466,21.87238049507141,0.8909833431243896,0.0,0.0,0.00830380618572
102.20388865470886,942.034585205,0.415653231761,1200,2.607,0.894183,33.35776138305664,2200.0,13.5583,-0.00496453698725,2.61219,-4.65661109672e-09,29.0,1200,13.6288,3000.0,-1.57160684466e-09,0.0708741163339,0.8991191387176514,0.00496453541564,0.07717752456665039,171.393309866,0.891943,21.478256702423096,741.583333333,20.75316333770752,1802.15904378891,21.32312536239624,0.88791823387146,0.0,0.0,0.00760389864445
103.68386125564575,908.551579286,0.443720292165,1200,2.56225,0.872188,33.875444412231445,2500.0,12.965,-0.00691428408027,2.5625,1.8626444831e-09,34.6666666667,1200,12.9682,2800.0,1.25146470964e-09,0.0940262321306,0.9317998886108398,0.00691428533173,0.07899236679077148,203.547428271,0.872034,21.766931295394897,684.166666667,21.090950965881348,1907.803926706314,21.6412513256073,0.8951411247253418,0.0,0.0,0.00743870995939
104.92483305931091,992.266541252,0.444218768482,1200,2.53669,0.863295,34.444175720214844,2000.0,12.6378,-0.00662106322125,2.54171,-1.8626444831e-09,23.75,1200,12.7014,2900.0,-3.62342689186e-09,0.0644031649983,0.9340722560882568,0.00662105959782,0.07750272750854492,156.612911877,0.861076,21.877106189727783,747.333333333,21.162080764770508,2014.6089322566986,22.154281854629517,0.9079623222351074,0.0,0.0,0.00696525769308
104.14321875572205,960.279816714,0.415633093019,1200,2.51765,0.854391,33.84061074256897,1700.0,12.3994,-0.00655647041276,2.52105,3.72528918824e-09,21.1666666667,1200,12.4416,2800.0,-2.09547579288e-09,0.0629011072203,0.9059402942657471,0.00655646831729,0.07912015914916992,149.338448573,0.853051,21.957053184509277,737.916666667,21.2603702545166,2120.3744201660156,21.756049871444702,0.9228324890136719,0.0,0.0,0.00768325012177
101.77428698539734,987.760510645,0.389587407168,1200,2.48233,0.841498,33.54015135765076,1900.0,11.9691,-0.00595847563818,2.49008,5.58793278316e-09,20.0833333333,1200,12.0622,2800.0,8.44011083245e-10,0.0568094923921,0.9042572975158691,0.00595847648219,0.07634830474853516,151.893580253,0.83828,21.078362941741943,787.583333333,20.314457416534424,2224.24249625206,21.579066514968872,0.883368968963623,0.0,0.0,0.00659470725805
104.3438332080841,1023.9671083,0.414639224598,1200,2.44101,0.823864,33.73012399673462,1500.0,11.4846,-0.00505384150892,2.44779,-1.49011558648e-08,31.8333333333,1200,11.5628,3000.0,-1.51339918375e-09,0.104134967967,0.9069926738739014,0.00505383999553,0.07669949531555176,174.269825909,0.821153,22.316325664520264,827.833333333,21.260942697525024,2330.19273686409,21.742817163467407,0.9144086837768555,0.0,0.0,0.00670396536589
