MaxKL,MaxReturn,NumTrajs,AveragePolicyStd,AverageReturn,ItrTime,ExplainedVariance,Perplexity,LossBefore,StdReturn,Entropy,Time,TotalExecTime,LossAfter,MinReturn,MeanKL
7.93013,1500.0,20,1.12957,180.0,28.15404725074768,0.376040424219,21.7921,-0.011824,395.727178748,3.08155,28.154043674468994,27.96786069869995,-0.017316,0.0,0.0926717
0.201479,2300.0,20,1.12292,360.0,26.28883194923401,0.436886325314,21.536,0.000427928,518.07335388,3.06972,54.45019292831421,26.130252599716187,-0.00170162,0.0,0.000890554
0.208471,4100.0,20,1.12303,1025.0,34.16085886955261,0.591173144328,21.5406,-0.00651434,1349.76849867,3.06994,88.61592507362366,34.0279700756073,-0.0104982,0.0,0.00765411
1.29783,7400.0,20,1.1212,640.0,27.16227412223816,0.665380216319,21.4705,0.0126982,1630.76669085,3.06668,115.78432202339172,27.02463388442993,0.00925242,0.0,0.00363934
0.390435,3500.0,20,1.12477,685.0,26.83331871032715,0.558490730941,21.6073,-0.000999495,936.629595945,3.07303,142.62921166419983,26.75452470779419,-0.00370753,0.0,0.00455257
0.118759,2200.0,20,1.12449,580.0,27.281896829605103,0.591347627955,21.5965,-0.00831706,729.794491621,3.07253,169.91945505142212,27.00803279876709,-0.0102161,0.0,0.000996861
0.0406798,2300.0,20,1.12216,660.0,27.98043394088745,0.52463173812,21.5069,-0.000459149,694.550214167,3.06837,197.90975999832153,27.848745107650757,-0.00210943,0.0,0.00074135
