MinReturn,AverageReturn,LossBefore,ExplainedVariance,LossAfter,TotalExecTime,NumTrajs,Perplexity,MeanKL,AveragePolicyStd,MaxKL,StdReturn,Time,MaxReturn,Entropy,ItrTime
0.0,537.5,0.0200372,0.167328088089,-0.112573,5.62250828742981,40,11.0609,0.917161,0.805297,21.8004,404.776172718,5.721860647201538,1600.0,2.40341,5.721863508224487
2500.0,4817.5,-0.024226,0.808365128558,-0.0531671,6.873013496398926,40,11.2847,0.0514281,0.813055,4.014,873.752682399,12.683598518371582,7000.0,2.42345,6.959002494812012
2000.0,5077.5,-0.0449372,0.780335337164,-0.0705794,5.796681880950928,40,11.1488,0.0485499,0.808161,7.37567,1079.00127433,18.516639709472656,7100.0,2.41134,5.830473184585571
2600.0,5395.0,-0.0654895,0.832181716196,-0.0968497,6.015726327896118,40,10.9011,0.0496607,0.799081,5.64635,1114.66362639,24.574121952056885,7200.0,2.38887,6.05190110206604
3500.0,5967.5,-0.0552443,0.874724336254,-0.0825203,5.894248008728027,40,10.55,0.0419704,0.786124,0.472705,930.695304598,30.507827758789062,7400.0,2.35612,5.928138732910156
2000.0,5387.5,-0.0383643,0.82508278276,-0.0608618,5.822230100631714,40,10.2625,0.0489503,0.775251,2.80553,1237.77774661,36.3870108127594,7600.0,2.3285,5.873422384262085
4400.0,6237.5,-0.0353704,0.902505449652,-0.0563916,5.7855305671691895,40,10.0676,0.0456146,0.767792,0.590782,736.439916083,42.203532218933105,7500.0,2.30932,5.812329053878784
