Time,LossAfter,AveragePolicyStd,MeanKL,NumTrajs,ExplainedVariance,StdReturn,ItrTime,LossBefore,MinReturn,Perplexity,MaxReturn,Entropy,MaxKL,AverageReturn,TotalExecTime
7.447175025939941,-0.0175499,0.982009,0.132409,40,0.0104239321504,31.224989992,7.447176456451416,0.0142239,0.0,16.3558,200.0,2.79458,12.5276,5.0,7.350884675979614
14.64768671989441,-0.00918445,0.988927,0.0706217,40,0.0212067734943,39.9217985567,7.197860479354858,0.0172531,0.0,16.5901,200.0,2.80881,8.03504,12.5,7.1357643604278564
21.827460050582886,-0.0234529,0.992872,0.0583843,40,0.0889637914497,173.042624807,7.170895338058472,0.00248253,0.0,16.7339,1000.0,2.81743,2.53917,57.5,7.120617866516113
30.658746242523193,-0.0286421,0.993182,0.0540723,40,0.0258393112173,111.691539518,8.827522277832031,-0.00822327,0.0,16.7546,400.0,2.81867,9.1706,55.0,8.758483648300171
36.91639018058777,0.0131779,0.991278,0.0448049,40,0.120178849897,237.644692766,6.250768184661865,0.0388787,0.0,16.6859,1100.0,2.81456,7.31266,195.0,6.212630987167358
43.39888262748718,-0.0748409,1.0006,0.148897,40,0.222582951726,391.46359984,6.467111825942993,-0.0183357,0.0,17.0134,1900.0,2.834,16.6298,397.5,6.399846315383911
49.6978235244751,-0.0662455,0.996029,0.11045,40,0.349834776238,459.864110363,6.293080568313599,-0.0189889,200.0,16.8581,2000.0,2.82483,6.54444,955.0,6.242956161499023
