Time,LossAfter,NumTrajs,MeanKL,LossBefore,StdReturn,ExplainedVariance,AverageReturn,TotalExecTime,Perplexity,Entropy,MaxReturn,ItrTime,MaxKL,AveragePolicyStd,MinReturn
10.923360586166382,27.8392,20,135.363,-0.00500242,169.92645468,0.411819322291,75.0,10.835018157958984,17.1021,2.8392,600.0,10.923365592956543,16070.6,1.00066,0.0
21.62234854698181,-0.0876271,20,0.992903,-0.00536412,108.972473589,0.175985513873,25.0,10.590035200119019,17.0168,2.8342,500.0,10.69106674194336,114.711,0.998164,0.0
32.14007019996643,0.325334,20,4.29375,0.0175517,108.972473589,0.0754889619355,25.0,10.462446451187134,16.9712,2.83152,500.0,10.514610290527344,276.388,0.996825,0.0
42.69661808013916,0.690905,20,12.983,-0.0117862,130.766968306,0.0469215593004,30.0,10.491264581680298,17.1208,2.84029,600.0,10.537098169326782,1341.63,1.00124,0.0
53.82022404670715,-0.0,20,0.0,-0.0,0.0,1,0.0,11.001646518707275,17.0202,2.8344,0.0,11.117305278778076,0.0,0.998272,0.0
64.8209376335144,-0.0132922,20,0.00186389,-0.011287,108.972473589,0.0791767493446,25.0,10.934011697769165,17.0202,2.8344,500.0,10.990808248519897,0.0318042,0.998272,0.0
75.6185371875763,-0.478966,20,0.568567,-0.0144783,30.0,0.157277582788,10.0,10.699329614639282,16.9244,2.82876,100.0,10.785833597183228,103.141,0.995457,0.0
