LossBefore,NumTrajs,LossAfter,Entropy,MeanKL,ItrTime,ExplainedVariance,StdReturn,MaxKL,Time,AveragePolicyStd,AverageReturn,MinReturn,Perplexity,TotalExecTime,MaxReturn
0.0170229,40,-0.0996787,1.73658,0.965649,6.249274015426636,0.0861100742486,402.422352759,1.73263,6.249269008636475,0.58088,382.5,0.0,5.67789,6.096515655517578,1900.0
-0.0650193,40,-0.144085,1.7536,0.321323,6.127218961715698,0.90079878615,695.480948697,0.717027,12.380573034286499,0.585953,5932.5,3700.0,5.77537,6.011235475540161,7500.0
-0.0477772,40,-0.0645007,1.72109,0.0347987,6.281661748886108,0.983745490873,314.553254633,0.100599,18.667736291885376,0.576274,7417.5,6800.0,5.59063,6.2483015060424805,8000.0
-0.0396173,40,-0.100009,1.6972,0.247929,6.240173578262329,0.98944242877,260.959767014,0.801278,24.910702228546143,0.569025,7430.0,6700.0,5.45866,6.200255870819092,7900.0
-0.0381407,40,-0.076829,1.67739,0.152073,6.29748797416687,0.981164680253,327.681247556,0.381995,31.216474771499634,0.56309,7325.0,6100.0,5.3516,6.235201835632324,7800.0
-0.0411861,40,-0.0560279,1.65833,0.0248023,6.481183052062988,0.992053702467,287.706447616,0.217341,37.70374321937561,0.557028,7615.0,7000.0,5.25051,6.44373345375061,8200.0
-0.025571,40,-0.0408997,1.63773,0.0364822,7.204664945602417,0.994784144585,233.331845233,0.304191,44.91488242149353,0.550815,7782.5,7100.0,5.14349,7.154449224472046,8200.0
