Perplexity,TotalExecTime,AverageReturn,NumTrajs,LossBefore,StdReturn,ExplainedVariance,LossAfter,MaxReturn,AveragePolicyStd,MinReturn,MeanKL,Time,Entropy,MaxKL,ItrTime
13.0471,12.1036958694458,0.0,20,-0.0,0.0,1,-0.0,0.0,0.87453,0.0,0.0,12.205019235610962,2.56857,0.0,12.205023765563965
13.0471,11.542985439300537,0.0,20,-0.0,0.0,1,-0.0,0.0,0.87453,0.0,0.0,23.965081214904785,2.56857,0.0,11.754271268844604
13.0471,11.536270380020142,0.0,20,-0.0,0.0,1,-0.0,0.0,0.87453,0.0,0.0,35.652405977249146,2.56857,0.0,11.678681373596191
13.0471,11.62777042388916,0.0,20,-0.0,0.0,1,-0.0,0.0,0.87453,0.0,0.0,47.36615228652954,2.56857,0.0,11.709741115570068
13.0471,11.567860841751099,0.0,20,-0.0,0.0,1,-0.0,0.0,0.87453,0.0,0.0,59.02940249443054,2.56857,0.0,11.652130365371704
13.0471,11.21819806098938,0.0,20,-0.0,0.0,1,-0.0,0.0,0.87453,0.0,0.0,70.3235855102539,2.56857,0.0,11.291099309921265
13.0471,12.856220722198486,0.0,20,-0.0,0.0,1,-0.0,0.0,0.87453,0.0,0.0,83.2826361656189,2.56857,0.0,12.944624900817871
