MaxKL,MinReturn,MaxReturn,Perplexity,ExplainedVariance,ItrTime,LossBefore,TotalExecTime,AveragePolicyStd,AverageReturn,MeanKL,NumTrajs,Time,StdReturn,Entropy,LossAfter
0.0,0.0,0.0,14.5788,1,12.376445770263672,-0.0,12.25318694114685,0.92455,0.0,0.0,20,12.376439332962036,0.0,2.67957,-0.0
0.0,0.0,0.0,14.5788,1,11.89293122291565,-0.0,11.830165147781372,0.92455,0.0,0.0,20,24.27341389656067,0.0,2.67957,-0.0
0.0,0.0,0.0,14.5788,1,11.75028371810913,-0.0,11.675447940826416,0.92455,0.0,0.0,20,36.028685569763184,0.0,2.67957,-0.0
0.0,0.0,0.0,14.5788,1,12.65048885345459,-0.0,12.577183485031128,0.92455,0.0,0.0,20,48.687684535980225,0.0,2.67957,-0.0
0.0,0.0,0.0,14.5788,1,12.345860958099365,-0.0,12.298264741897583,0.92455,0.0,0.0,20,61.03774428367615,0.0,2.67957,-0.0
0.0,0.0,0.0,14.5788,1,12.235466003417969,-0.0,12.176278114318848,0.92455,0.0,0.0,20,73.2814998626709,0.0,2.67957,-0.0
0.0,0.0,0.0,14.5788,1,12.131734132766724,-0.0,12.06882381439209,0.92455,0.0,0.0,20,85.42014908790588,0.0,2.67957,-0.0
