MinReturn,AveragePolicyStd,TotalExecTime,Time,MaxKL,ItrTime,LossBefore,StdReturn,Perplexity,MaxReturn,MeanKL,Entropy,NumTrajs,AverageReturn,LossAfter,ExplainedVariance
600.0,0.805297,5.905109167098999,6.011108636856079,13.968,6.011115550994873,-0.0181517,551.815186453,11.0609,2700.0,2.11956,2.40341,40,1400.0,-0.300114,0.477815116908
0.0,0.797675,4.654382228851318,10.743894577026367,0.580383,4.72858190536499,0.0177289,1222.9472597,10.8619,5300.0,0.0625072,2.38526,40,470.0,-0.00249913,0.364143104696
0.0,0.801122,4.672656774520874,15.461016416549683,2.5255,4.709500312805176,0.0318311,2330.25615545,10.9586,6200.0,0.217135,2.39412,40,2287.5,-0.0215652,0.5149551677
2400.0,0.807417,4.713084936141968,20.22340488433838,2.07762,4.756598472595215,-0.0297194,1134.44920556,11.1344,7100.0,0.0897597,2.41004,40,5205.0,-0.0664772,0.793180406579
4200.0,0.801448,4.660069227218628,24.922800540924072,36.4296,4.69435977935791,-0.0481824,751.248960066,10.9702,7700.0,0.152299,2.39518,40,5825.0,-0.0964689,0.885327037173
3400.0,0.79187,4.618014097213745,29.570863962173462,0.717152,4.642728328704834,-0.0377926,1042.03826705,10.7091,7500.0,0.0964553,2.37109,40,5837.5,-0.0735124,0.836728738907
1500.0,0.784505,4.66774320602417,34.289406061172485,4.89432,4.713860750198364,-0.0049002,1194.75677441,10.5086,7700.0,0.149648,2.35219,40,6057.5,-0.0468487,0.847639278224
