Time,AverageReturn,Perplexity,TotalExecTime,NumTrajs,LossAfter,Entropy,MaxKL,StdReturn,MinReturn,ExplainedVariance,MaxReturn,ItrTime,LossBefore,AveragePolicyStd,MeanKL
10.833299398422241,0.0,17.1557,10.746488809585571,20,-0.0,2.84233,0.0,0.0,0.0,1,0.0,10.833306312561035,-0.0,1.00326,0.0
21.656214714050293,0.0,17.1557,10.743711709976196,20,-0.0,2.84233,0.0,0.0,0.0,1,0.0,10.818281888961792,-0.0,1.00326,0.0
32.25910949707031,0.0,17.1557,10.535842895507812,20,-0.0,2.84233,0.0,0.0,0.0,1,0.0,10.59813642501831,-0.0,1.00326,0.0
43.18635034561157,15.0,17.1557,10.872683763504028,20,0.00195889,2.84233,0.0307989,65.3834841531,0.0,0.139194555156,300.0,10.91718077659607,0.0052651,1.00326,0.00871672
54.0940375328064,90.0,17.2009,10.85181999206543,20,0.0114974,2.84496,0.0598961,254.754784057,0.0,0.13584948051,1100.0,10.903709411621094,0.0179333,1.00455,0.0122246
64.8179759979248,85.0,17.3558,10.662544012069702,20,-0.0010266,2.85393,0.0743692,370.506410201,0.0,0.318184699199,1700.0,10.717483758926392,0.00583948,1.00942,0.0119771
75.42804741859436,110.0,17.4066,10.55897855758667,20,0.00924405,2.85685,0.00719734,343.365694268,0.0,0.387284026865,1400.0,10.606284618377686,0.0110941,1.01091,0.00130792
