ExplainedVariance,MaxReturn,Entropy,StdReturn,MinReturn,LossAfter,Time,MeanKL,AveragePolicyStd,TotalExecTime,MaxKL,LossBefore,Perplexity,ItrTime,AverageReturn,NumTrajs
0.223754625009,700.0,2.83788,201.494416796,0.0,1.97744,15.659108400344849,8.74263,1.0,15.341172933578491,612.455,-0.0139906,17.0795,15.659116268157959,80.0,20
0.0458210895931,200.0,2.82389,43.5889894354,0.0,1.34123,29.314522981643677,23.8277,0.99303,13.44900918006897,1337.54,-0.0117859,16.8422,13.638860702514648,10.0,20
0.251095007402,900.0,2.81799,198.683164863,0.0,-4.45717,46.26400327682495,17.6206,0.990108,16.67398190498352,1529.01,0.00616637,16.7432,16.934324741363525,55.0,20
0.047369242228,1600.0,2.82108,349.141805002,0.0,7.62309,62.549922704696655,45.0424,0.991641,16.038739919662476,2645.21,0.0133368,16.7949,16.25807762145996,90.0,20
0.323200167035,100.0,2.82775,30.0,0.0,-0.00508548,78.18915843963623,0.0118486,0.994947,15.4428551197052,1.6729,-0.00212531,16.9073,15.607233762741089,10.0,20
0.0823252952558,200.0,2.82668,60.0,0.0,0.00291833,94.66098117828369,0.00112229,0.994419,16.301349401474,0.045951,0.00393657,16.8893,16.390618324279785,20.0,20
1,0.0,2.82865,0.0,0.0,-0.0,111.10784792900085,0.0,0.995397,16.238850831985474,0.0,-0.0,16.9226,16.429844617843628,0.0,20
