Time,Entropy,MaxKL,AverageReturn,MinReturn,ItrTime,ExplainedVariance,LossAfter,NumTrajs,TotalExecTime,StdReturn,MeanKL,LossBefore,MaxReturn,Perplexity,AveragePolicyStd
11.912342071533203,2.69307,6.58667,2250.0,0.0,11.912344932556152,0.170983212662,-0.0953733,20,11.807253122329712,1742.55559452,0.778283,0.0112528,5000.0,14.777,0.930467
24.397294521331787,2.70433,0.783729,20045.0,17400.0,12.478371381759644,0.946651236033,-0.0515343,20,12.39098834991455,1302.48800378,0.0607567,-0.0369069,21600.0,14.9442,0.935522
36.960989236831665,2.68587,1.90199,21105.0,20100.0,12.56084132194519,0.989392773175,-0.0111426,20,12.51520824432373,513.298158968,0.0423327,0.00197,22000.0,14.671,0.92687
50.16851043701172,2.68686,0.602233,21250.0,20200.0,13.203418254852295,0.987928990918,-0.0137933,20,13.0725417137146,418.927201313,0.0390429,-0.00193031,21800.0,14.6855,0.927305
63.5004768371582,2.68589,0.818687,19970.0,0.0,13.321677684783936,0.845029840492,-0.0286612,20,13.198866367340088,4646.51482296,0.0145809,-0.0224418,21800.0,14.6713,0.926901
75.68817138671875,2.67467,0.221886,20855.0,18000.0,12.183605670928955,0.966709481333,-0.0295449,20,12.153934001922607,1126.26595438,0.0149047,-0.0197519,22000.0,14.5076,0.921733
87.33114671707153,2.6648,0.0845452,20770.0,18800.0,11.637466669082642,0.979910409466,-0.0168454,20,11.526830196380615,783.645327939,0.00846732,-0.0129323,21700.0,14.365,0.917207
