0ExplainedVariance,0NumTrajs,0AveragePolicyStd,dLoss,1Entropy,0Entropy,1MinReturn,1StdReturn,1MaxReturn,1Perplexity,0Perplexity,MeanKL,0EnvExecTime,1ExplainedVariance,0ProcessExecTime,0StdReturn,LossAfter,0MinReturn,ItrTime,1AveragePolicyStd,1ProcessExecTime,LossBefore,1PolicyExecTime,ComputeUpdatedDistTime,Time,MeanKLBefore,0MaxReturn,1AverageReturn,1NumTrajs,1EnvExecTime,0AverageReturn,0PolicyExecTime
0.0186364177133,1200,0.923761,0.00218123313971,2.67787,2.67778,0.0,266.128610826,3500.0,14.5541,14.5527,0.00673403451219,49.564799070358276,0.0136679129226,1.909111738204956,297.685224785,-0.00218123197556,0.0,318.2442681789398,0.923904,1.8877439498901367,1.16415321827e-09,132.72376537322998,0.14011406898498535,8670.193017959595,-9.31322907682e-10,5000.0,36.75,1200,50.0895209312439,37.0833333333,74.55165672302246
0.00680050544942,1200,0.925047,0.00208534016565,2.67874,2.68063,0.0,354.816032144,5200.0,14.5667,14.5943,0.00974418688565,49.81040287017822,0.00941481086919,1.913330316543579,290.065318314,-0.00208534067497,0.0,325.06644678115845,0.92418,1.992534875869751,-5.09317032993e-10,132.60596132278442,0.12802720069885254,8998.455914735794,9.31323462794e-10,4800.0,41.5,1200,52.364221811294556,32.3333333333,78.78735947608948
0.0140851141139,1200,0.92496,0.00199735385831,2.68012,2.6805,0.0,363.312843459,5400.0,14.5868,14.5924,0.00864942930639,55.236491441726685,0.00612288957565,2.232438564300537,301.423002422,-0.00199735211208,0.0,336.42672395706177,0.924783,2.080442190170288,1.7462298274e-09,131.0953962802887,0.18138480186462402,9338.419067382812,1.86264714763e-09,4300.0,40.6666666667,1200,55.189926862716675,34.9166666667,79.41236162185669
0.0236737325912,1200,0.917621,0.00273935240693,2.66475,2.66527,0.0,298.716513697,5100.0,14.3644,14.3719,0.00919821392745,56.329710721969604,0.00973132355288,2.2547645568847656,222.412139332,-0.00273935357109,0.0,344.8632116317749,0.917446,2.248354196548462,-1.16415321827e-09,136.94687175750732,0.15210843086242676,9686.984272480011,6.51926779227e-09,4400.0,34.6666666667,1200,59.93368911743164,18.9166666667,77.96894407272339
0.00888612365946,1200,0.914918,0.00202275410993,2.65481,2.65923,0.0,359.350648933,4700.0,14.2223,14.2853,0.00998336076736,54.4787278175354,0.0101234305268,2.1451704502105713,365.114812612,-0.00202275486663,0.0,334.88747549057007,0.912918,2.0527989864349365,-7.56699591875e-10,123.76319026947021,0.16250038146972656,10025.355438232422,-3.72529429526e-09,5800.0,49.3333333333,1200,54.99622082710266,43.5833333333,87.29738688468933
0.00686789514277,1200,0.91469,0.00287352618761,2.66353,2.6587,0.0,239.661204736,4300.0,14.3468,14.2777,0.00789020303637,53.05060076713562,0.00530607650347,2.100353479385376,233.760026523,-0.00287352642044,0.0,334.8295602798462,0.916939,2.21954607963562,-2.32830643654e-10,132.11548328399658,0.1633303165435791,10363.759336948395,2.0489084207e-08,3500.0,24.9166666667,1200,57.79637908935547,27.5,77.46185326576233
0.0266952055904,1200,0.918953,0.00370745314285,2.6688,2.66783,0.0,326.130682737,5900.0,14.4226,14.4086,0.00988109130412,54.56102228164673,0.0418123958379,2.116591453552246,325.991809287,-0.00370745267719,0.0,343.58380460739136,0.919411,2.2358646392822266,4.65661287308e-10,135.26644325256348,0.15012764930725098,10711.034378767014,-3.72529385118e-09,5600.0,35.6666666667,1200,57.52671456336975,35.4166666667,82.33225011825562
0.00719118016692,1200,0.920038,0.00201758320327,2.67034,2.67026,0.0,241.672413725,4000.0,14.4449,14.4437,0.00649691745639,53.12712478637695,0.0191614535146,2.0280771255493164,217.895935916,-0.00201758323237,0.0,346.31345319747925,0.920127,2.282569169998169,-2.91038304567e-11,136.98170137405396,0.19187378883361816,11061.119002103806,-2.77555756156e-17,3700.0,26.6666666667,1200,60.22748041152954,27.1666666667,81.26476836204529
0.00862104217163,1200,0.920959,0.00224986299872,2.6678,2.6727,0.0,297.381617436,5900.0,14.4082,14.479,0.00958355888724,51.75405478477478,0.00478245139721,2.0027077198028564,187.190021547,-0.00224986486137,0.0,339.1599338054657,0.918716,2.087385892868042,-1.86264514923e-09,121.89669966697693,0.1397080421447754,11403.273624658585,-9.31322929887e-09,3000.0,30.9166666667,1200,54.64380884170532,18.75,98.195565700531
0.00870416928224,1200,0.93501,0.00203158560907,2.70595,2.7031,0.0,206.303023487,3000.0,14.9686,14.9259,0.00656841695309,48.63200283050537,0.00612153381684,1.8419811725616455,344.560549428,-0.00203158752993,0.0,329.18615317344666,0.936371,1.8403494358062744,-1.92085281014e-09,122.5010597705841,0.12298774719238281,11735.376031160355,9.31323240749e-10,5700.0,23.75,1200,51.494518518447876,41.1666666667,91.97334361076355
0.00633412615607,1200,0.928833,0.00185131652324,2.68853,2.68985,0.0,363.66330582,5300.0,14.7101,14.7295,0.00668888026848,49.281309366226196,0.0091918569967,1.8258678913116455,327.600705467,-0.00185131677426,0.0,315.4451105594635,0.928244,1.7766170501708984,-2.51020537689e-10,121.79757857322693,0.5413033962249756,12053.30383849144,-8.46545056277e-16,4900.0,43.0,1200,49.296162366867065,36.6666666667,80.58525896072388
0.0225952066332,1200,0.926878,0.0020843995735,2.68669,2.68524,0.0,374.985916402,5000.0,14.683,14.6617,0.00976744107902,48.630409479141235,0.0131513119939,1.7891976833343506,294.780697676,-0.00208440050483,0.0,305.6694848537445,0.927596,1.6940178871154785,-9.31322574615e-10,118.1653733253479,0.12295413017272949,12361.32668685913,-1.04083408559e-16,5700.0,40.75,1200,47.41358423233032,32.0833333333,79.66786026954651
0.0121487458182,1200,0.929026,0.00141711998731,2.68936,2.68949,0.0,387.297438096,5800.0,14.7222,14.7242,0.00664595561102,45.644474506378174,0.0099700129149,1.6535513401031494,289.089939388,-0.00141711975448,0.0,307.84590792655945,0.928972,1.6312849521636963,2.32830643654e-10,121.46660304069519,0.12454438209533691,12671.8521733284,1.86264714763e-09,4700.0,49.1666666667,1200,45.972084283828735,36.0833333333,84.29875230789185
0.0247633914615,1200,0.926186,0.00174366525607,2.68143,2.68312,0.0,259.688796126,4700.0,14.6059,14.6306,0.00673822965473,45.19482088088989,0.00748887713093,1.6400632858276367,264.069382718,-0.00174366566353,0.0,303.0204803943634,0.925433,1.628084659576416,-4.07453626394e-10,120.918297290802,0.1632213592529297,12977.609310150146,3.72529118664e-09,3900.0,27.75,1200,46.250704526901245,34.1666666667,79.82957458496094
0.00891901093419,1200,0.932169,0.00267484760843,2.69585,2.69628,0.0,403.148847271,4800.0,14.8181,14.8244,0.00856103003025,45.41100072860718,0.00960553426483,1.6593945026397705,409.269259032,-0.00267484690994,0.0,304.15059065818787,0.931969,1.6265039443969727,6.98491930962e-10,121.34243416786194,0.12913799285888672,13284.442773580551,1.38777878078e-17,6700.0,52.0833333333,1200,45.57061266899109,46.0833333333,81.3163640499115
0.0271475850211,1200,0.930897,0.00137379797525,2.69678,2.69299,0.0,268.371581125,5100.0,14.8318,14.7757,0.00715664681047,44.83283066749573,0.00888386353569,1.648632526397705,219.298122807,-0.00137379881926,0.0,299.8491597175598,0.932683,1.6498067378997803,-8.44011083245e-10,117.2814359664917,0.13844680786132812,13587.03657746315,3.72528896619e-09,3600.0,28.1666666667,1200,45.9809296131134,25.0,81.46746921539307
0.00619248250515,1200,0.930076,0.00189034751384,2.69036,2.69129,0.0,284.309641451,5200.0,14.737,14.7507,0.00643698312342,44.97512245178223,0.010190336039,1.6566920280456543,235.043952745,-0.00189034664072,0.0,296.2887296676636,0.929641,1.5996155738830566,8.73114913702e-10,112.97078108787537,0.1310112476348877,13886.568796396255,-3.25963167569e-09,3900.0,26.1666666667,1200,44.886646032333374,25.4166666667,82.99367308616638
0.0116548071846,1200,0.934531,0.00226889323676,2.70156,2.70091,0.0,216.346542355,4000.0,14.9029,14.8933,0.00981779955328,43.07146334648132,0.0073641048085,1.5781943798065186,294.027162388,-0.00226889248006,0.0,284.107613325119,0.934839,1.56211519241333,7.56699591875e-10,109.39202833175659,0.12775540351867676,14173.117073774338,-3.21306217188e-08,4400.0,22.4166666667,1200,44.17782688140869,37.8333333333,74.75673985481262
0.0125839027523,1200,0.947287,0.00155378330965,2.72159,2.72775,0.0,315.574333117,4700.0,15.2045,15.2984,0.00998558662832,43.27975082397461,0.0133532641063,1.581810712814331,317.316832554,-0.00155378505588,0.0,280.54072284698486,0.944388,1.5508332252502441,-1.7462298274e-09,107.79640102386475,0.12235307693481445,14456.270906925201,-1.28056809601e-08,5400.0,41.0833333333,1200,44.05704164505005,44.8333333333,75.4553542137146
0.0165062335148,1200,0.943516,0.00275068486008,2.72338,2.71957,0.0,292.298173484,4600.0,15.2317,15.1737,0.00671531446278,43.10746431350708,0.00987683866508,1.59671950340271,243.118569609,-0.00275068543851,0.0,281.4964587688446,0.945328,1.5627050399780273,-5.78438630328e-10,104.28612422943115,0.1281445026397705,14740.514274835587,-2.09547845742e-09,4400.0,38.6666666667,1200,44.20566368103027,21.8333333333,79.39335036277771
0.00840596840477,1200,0.93586,0.00283595640212,2.70005,2.70224,0.0,371.078374097,6400.0,14.8805,14.9131,0.00987649802119,43.12000560760498,0.00793032102918,1.6091830730438232,394.094426079,-0.00283595500514,0.0,281.7112159729004,0.934901,1.5668764114379883,1.39698386192e-09,104.15233564376831,0.13687825202941895,15024.930223703384,-5.82077608335e-10,4900.0,38.4166666667,1200,44.26160478591919,47.5,79.95078897476196
0.00718776357686,1200,0.94338,0.00221259350656,2.70758,2.71368,0.0,303.757533057,5600.0,14.9929,15.0846,0.00642917584628,43.0387544631958,0.0119211474952,1.5871541500091553,316.703331211,-0.00221259403042,0.0,280.26151037216187,0.94042,1.5483710765838623,-5.23868948221e-10,102.30613136291504,0.15544652938842773,15307.919684648514,-1.39698297374e-09,3900.0,37.8333333333,1200,44.017831802368164,43.0,80.64770746231079
0.0146127531916,1200,0.943599,0.00191787832591,2.71916,2.71486,0.0,296.781064086,3900.0,15.1676,15.1025,0.00986855383962,43.20628595352173,0.00767845489636,1.5694539546966553,351.326850035,-0.00191788049415,0.0,282.32577109336853,0.945696,1.5472118854522705,-2.16823536903e-09,99.78502655029297,0.11785030364990234,15592.98892211914,3.07336627259e-08,5200.0,39.0,1200,44.01589274406433,48.3333333333,85.00328397750854
0.00842121967688,1200,0.945534,0.00119840822299,2.71641,2.72049,0.0,332.969426358,4700.0,15.126,15.1878,0.00655267480761,43.4345178604126,0.0134506523274,1.5992891788482666,408.143459256,-0.00119840761181,0.0,284.3867738246918,0.943643,1.5824902057647705,6.11180439591e-10,100.48015928268433,0.1378793716430664,15880.157791137695,-2.09547801333e-09,5800.0,37.1666666667,1200,44.035151958465576,51.5,83.46717977523804
0.0356721953272,1200,0.943407,0.000355113763362,2.71484,2.71688,0.0,281.839678127,4300.0,15.1021,15.1331,0.00979134999216,43.311235427856445,0.00726299057196,1.5818665027618408,335.821122607,-0.000355114927515,0.0,282.6336269378662,0.942482,1.55702543258667,-1.16415321827e-09,106.61487984657288,0.12183070182800293,16165.454101324081,3.13047685552e-08,4200.0,31.75,1200,43.95159935951233,42.4166666667,78.62202310562134
0.00645308173176,1200,0.942831,0.00234403123613,2.71677,2.71574,0.0,288.886319433,4000.0,15.1314,15.1158,0.00991063285619,43.68376874923706,0.0109230796814,1.6008849143981934,400.877293154,-0.00234403135255,0.0,282.9668562412262,0.943353,1.546112298965454,-1.16415321827e-10,110.47780990600586,0.11855959892272949,16451.212366342545,-8.14901590651e-10,5700.0,33.8333333333,1200,43.602458000183105,53.75,75.2095148563385
0.0120654617263,1200,0.945488,0.00246387602238,2.72064,2.72146,0.0,381.484590849,5200.0,15.1901,15.2024,0.00661788275465,43.64043068885803,0.031979501337,1.5771608352661133,321.280413606,-0.0024638751056,0.0,271.42715549468994,0.945103,1.5066678524017334,9.16770659387e-10,102.8577139377594,0.12229323387145996,16725.224066734314,-3.35276340024e-08,5500.0,45.5833333333,1200,42.717657804489136,43.25,72.46197891235352
0.0112557523032,1200,0.949867,0.00307591434103,2.72921,2.72956,0.0,371.11086057,6600.0,15.3208,15.3261,0.00917589664459,41.91772174835205,0.0123922476062,1.4912347793579102,259.653602046,-0.00307591236196,0.0,260.044766664505,0.949798,1.4848928451538086,1.97906047106e-09,99.26381945610046,0.13240647315979004,16987.73855638504,-4.27435864481e-15,4500.0,42.25,1200,42.34045600891113,25.9166666667,65.62395405769348
0.00619110897093,1200,0.956667,0.00307494145818,2.74076,2.74142,0.0,334.218730358,5800.0,15.4988,15.509,0.00997723545879,41.54717016220093,0.0158954387975,1.480973243713379,293.740200782,-0.0030749393627,0.0,256.6039547920227,0.956329,1.4733450412750244,2.09547579288e-09,99.32638192176819,0.1314697265625,17247.13318157196,-1.86264714763e-09,5200.0,43.0833333333,1200,42.00984239578247,33.1666666667,64.11743330955505
0.00730545819793,1200,0.939705,0.00201245906646,2.70926,2.70642,0.0,357.023769828,5400.0,15.0182,14.9755,0.00659423321486,41.59067678451538,0.0080956643455,1.504734754562378,334.756534664,-0.0020124593284,0.0,256.9065935611725,0.941029,1.4733576774597168,-2.61934474111e-10,99.44664263725281,0.10973620414733887,17506.7151427269,4.6566139833e-10,5300.0,49.1666666667,1200,42.20937490463257,38.25,63.92854642868042
0.0139985521339,1200,0.934039,0.00158696071594,2.68602,2.69236,0.0,334.68184519,5100.0,14.6731,14.7664,0.00636476837099,41.330341815948486,0.00848121458128,1.4907217025756836,336.514724377,-0.00158696016297,0.0,258.2268717288971,0.931026,1.4864706993103027,5.52972778678e-10,96.33237171173096,0.12154555320739746,17767.242608070374,-3.72529007642e-09,7500.0,38.25,1200,42.675575256347656,31.0833333333,68.01749014854431
