TotalExecTime,MaxReturn,LossAfter,ItrTime,StdReturn,MaxKL,Entropy,ExplainedVariance,AverageReturn,AveragePolicyStd,LossBefore,MinReturn,Perplexity,Time,NumTrajs,MeanKL
5.278629302978516,400.0,-0.0839308,5.336564302444458,156.444878472,4.77212,2.72206,0.432626047404,155.0,0.947542,0.00245238,0.0,15.2117,5.336559295654297,20,0.455864
4.9668049812316895,1500.0,-0.00304659,5.018130302429199,240.572234474,0.133017,2.72451,0.817134190316,725.0,0.948587,0.0045324,400.0,15.249,10.361694097518921,20,0.0139171
4.571653127670288,900.0,-0.027147,4.621578216552734,227.156333832,0.336455,2.72678,0.823874062805,720.0,0.949421,-0.0100445,100.0,15.2836,14.987175703048706,20,0.0467118
5.004327297210693,3600.0,0.00872243,5.036918640136719,775.419241443,0.179834,2.72176,0.53498305454,1615.0,0.94683,0.028581,900.0,15.207,20.0292010307312,20,0.068658
5.142060279846191,15000.0,-0.0398321,5.176075220108032,3250.83066308,0.427287,2.73605,0.437253828087,10090.0,0.953151,0.020208,4300.0,15.4259,25.21315288543701,20,0.234042
5.125847339630127,18000.0,-0.0571412,5.174424171447754,1983.33053221,0.677278,2.74615,0.92943012878,15280.0,0.957732,0.00408258,9600.0,15.5826,30.391234874725342,20,0.227035
5.154298782348633,20500.0,-0.0676027,5.197813272476196,1866.085475,0.355057,2.74819,0.853735231398,17835.0,0.958681,-0.017943,14300.0,15.6144,35.59655570983887,20,0.17531
