Perplexity,ItrTime,StdReturn,LossAfter,ExplainedVariance,AveragePolicyStd,Time,MeanKL,MaxKL,MaxReturn,AverageReturn,TotalExecTime,NumTrajs,Entropy,MinReturn,LossBefore
11.0609,4.900996685028076,370.809924355,-0.148978,0.259364152237,0.805297,4.900991916656494,1.27083,20.216,1600.0,550.0,4.826769590377808,40,2.40341,0.0,0.0304765
11.4031,4.669605493545532,1208.09509146,-0.108718,0.797772187376,0.818257,9.573822259902954,0.15755,1.69567,7000.0,5152.5,4.624675035476685,40,2.43389,200.0,-0.0519671
11.1107,4.651183128356934,1278.03560201,-0.078017,0.828817649706,0.807686,14.228499174118042,0.102521,2.72288,8000.0,5675.0,4.60680627822876,40,2.40791,2200.0,-0.0366107
10.9091,5.031223773956299,1175.62749202,-0.0849135,0.859539799402,0.800246,19.268430948257446,0.0892988,0.528656,7600.0,6070.0,4.996829509735107,40,2.3896,0.0,-0.0489642
10.6453,5.985402584075928,1267.0438035,-0.0529982,0.845497062502,0.790469,25.2585506439209,0.0566299,0.521635,7300.0,5910.0,5.94121241569519,40,2.36512,2400.0,-0.0249101
10.5135,4.810558319091797,713.512438574,-0.150211,0.922173525672,0.785472,30.072964429855347,0.269063,23.5587,7600.0,6480.0,4.776226997375488,40,2.35266,4200.0,-0.0700046
10.1519,4.838008880615234,1972.23065335,-0.0803419,0.782047674583,0.771629,34.917585372924805,0.131319,1.62226,8200.0,5792.5,4.814822196960449,40,2.31766,1400.0,-0.0305847
