Time,TotalExecTime,LossBefore,MaxReturn,ItrTime,AverageReturn,Entropy,LossAfter,AveragePolicyStd,MeanKL,MaxKL,NumTrajs,Perplexity,ExplainedVariance,MinReturn,StdReturn
8.090764045715332,7.990113973617554,0.0306569,1000.0,8.090766191482544,205.0,2.79458,-0.062729,0.982009,0.756974,37.1297,40,16.3558,0.14001575887,0.0,210.89096709
15.534829378128052,7.3363258838653564,0.0359363,3100.0,7.440938711166382,1075.0,2.82524,0.00681105,0.99792,0.0599396,5.04468,40,16.865,0.312908904536,0.0,694.172168846
22.843050956726074,7.194239616394043,0.00960514,3000.0,7.304856538772583,1362.5,2.84321,-0.0488043,1.00775,0.27137,12.0417,40,17.1708,0.322548190557,0.0,605.263372426
30.15991711616516,7.256422519683838,-0.0304857,4600.0,7.312363862991333,2687.5,2.84801,-0.0679236,1.01036,0.0988836,3.16781,40,17.2534,0.520482881018,300.0,968.036027222
38.100440979003906,7.83128023147583,-0.0326176,5700.0,7.934832334518433,3010.0,2.83277,-0.0971026,1.00219,0.121019,85.3542,40,16.9924,0.476790054213,0.0,1431.57256191
45.52678346633911,7.3518195152282715,-0.0365305,6800.0,7.421652555465698,3725.0,2.81646,-0.0657361,0.993614,0.105976,5.88056,40,16.7176,0.642412980506,2000.0,987.10435112
53.01820468902588,7.427065134048462,-0.031383,6700.0,7.487682819366455,3837.5,2.79819,-0.0674414,0.983948,0.138524,1.9695,40,16.415,0.642625867786,0.0,1046.10886145
