MinReturn,LossBefore,NumTrajs,Perplexity,LossAfter,Time,ExplainedVariance,MaxKL,MaxReturn,StdReturn,AveragePolicyStd,AverageReturn,ItrTime,TotalExecTime,MeanKL,Entropy
0.0,0.00877965,20,11.639,-0.0386617,10.581913232803345,0.614969250889,0.485179,29500.0,6298.53951325,0.827472,23580.0,10.58191990852356,10.515443563461304,0.213721,2.45436
27800.0,-0.0195587,20,11.7416,-0.0488837,21.238771438598633,0.875727491405,0.135708,36200.0,2325.53219715,0.830733,32630.0,10.653059244155884,10.5576012134552,0.0737422,2.46314
11200.0,0.00502643,20,11.6274,0.000471026,31.365288496017456,0.840814882927,0.0233245,39000.0,5640.02659568,0.826558,34810.0,10.123867273330688,10.061886310577393,0.00680746,2.45336
33500.0,-0.00867031,20,11.6566,-0.013915,42.02760124206543,0.930684714535,0.0314721,40000.0,1919.44653481,0.827395,37035.0,10.657163619995117,10.617488861083984,0.0104537,2.45587
34300.0,-0.0126089,20,11.6062,-0.0190578,52.68026852607727,0.938739625885,0.03608,39800.0,1561.92189305,0.825437,37280.0,10.647850036621094,10.596748352050781,0.00948775,2.45154
35100.0,-0.0161811,20,11.5333,-0.0248269,63.43817687034607,0.954428039086,0.0818516,39900.0,1305.55543735,0.822714,38105.0,10.746810674667358,10.694985151290894,0.0271207,2.44523
0.0,-0.0109096,20,11.4403,-0.0128091,74.13421154022217,0.85372485511,0.0111233,40200.0,8419.10179295,0.819346,36315.0,10.690985918045044,10.656481742858887,0.00499202,2.43714
