ItrTime,Entropy,AverageReturn,LossAfter,MaxReturn,Time,MaxKL,TotalExecTime,AveragePolicyStd,LossBefore,StdReturn,ExplainedVariance,MeanKL,MinReturn,Perplexity,NumTrajs
15.762915849685669,2.83651,10.0,0.00220906,200.0,15.76291012763977,1.35166,15.441409826278687,0.999438,0.0075132,43.5889894354,0.0664251461108,0.0165766,0.0,17.0561,20
16.79973006248474,2.84402,0.0,-0.0,0.0,32.58212351799011,0.0,16.62200379371643,1.00308,-0.0,0.0,1,0.0,0.0,17.1848,20
16.234355926513672,2.84402,5.0,0.00473252,100.0,48.83762526512146,0.0101751,16.080732822418213,1.00308,0.00715773,21.7944947177,0.0590572968078,0.000740599,0.0,17.1848,20
17.529651403427124,2.8476,25.0,-0.0104656,300.0,66.38792872428894,1.89916,17.354041814804077,1.00488,-0.00819029,76.6485485838,0.0979245011618,0.0146772,0.0,17.2464,20
17.03799796104431,2.84351,85.0,0.00309887,900.0,83.44237685203552,4.5774,16.787189722061157,1.00284,0.0034849,224.220873248,0.233435582358,0.0250155,0.0,17.1759,20
15.843523740768433,2.84525,180.0,-0.00281575,1200.0,99.35122632980347,1.4251,15.620903968811035,1.00374,-0.00182168,355.808937493,0.166752335793,0.0102748,0.0,17.2058,20
16.267876863479614,2.84434,20.0,-0.00503793,400.0,115.62784457206726,0.00351503,16.151352643966675,1.0033,-0.00398578,87.1779788708,0.0795729142559,0.000283944,0.0,17.1902,20
