NumTrajs,ItrTime,MaxReturn,Time,LossBefore,MeanKL,TotalExecTime,AveragePolicyStd,Perplexity,LossAfter,MinReturn,AverageReturn,Entropy,MaxKL,StdReturn,ExplainedVariance
40,4.942621946334839,2700.0,4.942617416381836,-0.0276193,0.685005,4.850126028060913,0.982009,16.3558,-0.146458,100.0,822.5,2.79458,37.348,527.013994122,0.241849197056
40,4.726783514022827,5600.0,9.672003269195557,-0.00825806,0.0960121,4.63746190071106,0.968895,15.9103,-0.0380045,0.0,2472.5,2.76696,9.76087,979.026940385,0.537748464268
40,4.6224753856658936,6000.0,14.297782897949219,-0.0565066,0.246771,4.576462745666504,0.966798,15.8447,-0.119763,600.0,3127.5,2.76284,8.62266,1112.42696389,0.517545737998
40,4.746899843215942,5800.0,19.050801753997803,-0.00567947,0.228468,4.668277025222778,0.953803,15.4033,-0.0593253,0.0,3135.0,2.73458,5.39656,1594.13769794,0.512129953011
40,4.549421787261963,4800.0,23.608741998672485,-0.0077543,0.287559,4.494316101074219,0.952181,15.3596,-0.0656843,600.0,3047.5,2.73174,28.2614,830.959535718,0.642728600578
40,5.1147356033325195,5300.0,28.728317260742188,0.0265728,0.0973812,5.022014379501343,0.950757,15.3002,-0.00219764,0.0,2105.0,2.72786,2.51534,1757.83247211,0.439615232233
40,5.503101348876953,6200.0,34.2337007522583,-0.00990357,0.0733298,5.444123983383179,0.956466,15.5048,-0.0331329,600.0,3887.5,2.74115,4.112,1421.30002111,0.602908165309
