LossBefore,MaxReturn,StdReturn,MinReturn,ExplainedVariance,Entropy,Time,MeanKL,Perplexity,AveragePolicyStd,LossAfter,MaxKL,ItrTime,TotalExecTime,AverageReturn,NumTrajs
-0.00464794,2800.0,641.170804076,0.0,0.677240174644,2.84233,10.7793869972229,0.0623133,17.1557,1.00326,-0.0155888,0.285751,10.779393196105957,10.702344179153442,1070.0,20
0.0206429,7500.0,2012.5605581,1000.0,0.294550501235,2.83768,21.44535756111145,0.0629457,17.0761,1.00065,-0.000256886,0.159075,10.661159992218018,10.57770562171936,3340.0,20
-0.00342378,14400.0,3935.7940749,0.0,0.52767700207,2.848,32.01685690879822,0.143995,17.2533,1.00584,-0.0399632,0.30217,10.563831567764282,10.518278360366821,9095.0,20
-0.0109855,34300.0,2958.35680742,21000.0,0.7180379999,2.84629,42.774372577667236,0.178197,17.2238,1.00499,-0.0479861,0.556288,10.753119945526123,10.652382135391235,25925.0,20
-0.0186863,37200.0,8228.41874238,5700.0,0.84301030855,2.8408,53.29954981803894,0.008104,17.1294,1.00214,-0.0221052,0.0292561,10.520957469940186,10.4857337474823,27425.0,20
-0.0154178,36400.0,3429.198157,22900.0,0.890690985775,2.83146,64.03604078292847,0.0657362,16.9701,0.997361,-0.0328554,0.185846,10.73298978805542,10.690345048904419,30740.0,20
0.00208305,37000.0,12930.0657384,0.0,0.728179119729,2.82375,74.84007477760315,0.0220469,16.8398,0.993521,-0.00408584,0.0747606,10.800097227096558,10.7478609085083,11680.0,20
