NumTrajs,Entropy,StdReturn,ExplainedVariance,TotalExecTime,Perplexity,ItrTime,AveragePolicyStd,LossBefore,MaxKL,MeanKL,MinReturn,Time,AverageReturn,LossAfter,MaxReturn
20,2.7007,0.0,1,16.446013927459717,14.8902,16.551533222198486,0.935103,-0.0,0.0,0.0,0.0,16.551527976989746,0.0,-0.0,0.0
20,2.7007,0.0,1,14.811397790908813,14.8902,14.876667499542236,0.935103,-0.0,0.0,0.0,0.0,31.437382221221924,0.0,-0.0,0.0
20,2.7007,0.0,1,15.002979040145874,14.8902,15.094194173812866,0.935103,-0.0,0.0,0.0,0.0,46.53840160369873,0.0,-0.0,0.0
20,2.7007,0.0,1,14.783715009689331,14.8902,14.836868286132812,0.935103,-0.0,0.0,0.0,0.0,61.39553117752075,0.0,-0.0,0.0
20,2.7007,0.0,1,15.27219557762146,14.8902,15.390559434890747,0.935103,-0.0,0.0,0.0,0.0,76.79408288002014,0.0,-0.0,0.0
20,2.7007,0.0,1,15.418322563171387,14.8902,15.489246129989624,0.935103,-0.0,0.0,0.0,0.0,92.28746557235718,0.0,-0.0,0.0
20,2.7007,0.0,1,15.479725122451782,14.8902,15.546763181686401,0.935103,-0.0,0.0,0.0,0.0,107.84318518638611,0.0,-0.0,0.0
