LossBefore,LossAfter,MaxReturn,Entropy,ExplainedVariance,AveragePolicyStd,ItrTime,StdReturn,Time,TotalExecTime,MinReturn,NumTrajs,MeanKL,AverageReturn,MaxKL,Perplexity
0.014281,-0.0218906,1900.0,2.84233,0.601363967113,1.00326,10.879711627960205,542.102388853,10.87970495223999,10.757280111312866,0.0,20,0.240959,875.0,1.22282,17.1557
0.0177946,-0.0239389,15300.0,2.85661,0.416551781195,1.01034,10.460129976272583,2714.05600532,21.34892439842224,10.390600442886353,5800.0,20,0.192381,11370.0,0.516681,17.4024
-0.0300008,-0.06706,31300.0,2.86551,0.699359323105,1.01476,10.633219242095947,4194.87782897,31.9884512424469,10.586978912353516,16600.0,20,0.148207,24600.0,0.532903,17.558
-0.0171458,-0.0429698,38500.0,2.85051,0.823473616558,1.00722,10.81858491897583,3234.42034992,42.810994386672974,10.730582237243652,25800.0,20,0.0954098,32855.0,0.216209,17.2965
0.00122906,-0.0335651,36200.0,2.84193,0.860208281772,1.00296,10.460073471069336,3411.78472357,53.27589440345764,10.414563179016113,23200.0,20,0.122854,31385.0,0.334726,17.1489
-0.0349902,-0.0776582,33400.0,2.84255,0.694368714782,1.00322,10.795836925506592,3942.90185016,64.08730673789978,10.756686210632324,18400.0,20,0.141549,25555.0,0.365031,17.1594
0.00111485,-0.077959,32500.0,2.82505,0.586158241198,0.994609,10.932218313217163,6320.55970623,75.02447152137756,10.866127967834473,7700.0,20,0.370181,22845.0,1.09009,16.8619
