Time,AveragePolicyStd,NumTrajs,MaxReturn,LossAfter,ExplainedVariance,StdReturn,TotalExecTime,LossBefore,AverageReturn,MeanKL,ItrTime,MaxKL,Perplexity,Entropy,MinReturn
4.963981866836548,0.949513,20,4300.0,-0.00490779,0.283788033649,1095.66190041,4.89882755279541,0.0163113,845.0,0.0770576,4.963984489440918,0.55461,15.3903,2.73374,0.0
9.809858560562134,0.957159,20,17400.0,-0.0358113,0.394946234297,5088.46489621,4.792839288711548,-0.00579503,7705.0,0.121641,4.842118740081787,0.229977,15.6434,2.75005,1100.0
14.696975231170654,0.955835,20,21200.0,-0.0526283,0.685465137791,5989.69740471,4.846873760223389,-0.0076239,14195.0,0.136781,4.883336782455444,0.941811,15.5982,2.74715,0.0
19.479111433029175,0.954,20,22100.0,0.00112925,0.849311975824,7454.79040618,4.748462200164795,0.00359779,16490.0,0.00401816,4.777580738067627,0.0387865,15.5388,2.74334,0.0
24.240309715270996,0.954914,20,21500.0,0.00975592,0.88946658788,6974.83153918,4.72661280632019,0.0165955,16885.0,0.0108386,4.751928329467773,0.159364,15.5668,2.74514,0.0
29.00427007675171,0.958953,20,22200.0,-0.0214833,0.850005723396,7765.38955881,4.729308843612671,-0.00535822,15915.0,0.0599089,4.761011600494385,0.345126,15.6965,2.75344,0.0
33.7162082195282,0.957636,20,21500.0,-0.00095354,0.885259396689,7401.02019995,4.669567108154297,0.00329995,17530.0,0.00909855,4.704190731048584,0.0610726,15.6545,2.75076,0.0
