MinReturn,Time,LossAfter,MaxKL,AverageReturn,AveragePolicyStd,StdReturn,Entropy,Perplexity,MeanKL,MaxReturn,ExplainedVariance,ItrTime,NumTrajs,TotalExecTime,LossBefore
2600.0,12.494760036468506,-0.00573928,0.386655,10870.0,0.949513,4808.85641291,2.73374,15.3903,0.104788,22100.0,0.493773343991,12.49476671218872,20,12.409650087356567,0.0117271
7100.0,25.275944471359253,-0.0582039,0.723061,14395.0,0.955013,3987.16377893,2.74547,15.5719,0.113721,21000.0,0.603062632581,12.777364492416382,20,12.591949462890625,-0.0228598
0.0,37.886515855789185,-0.00367786,0.371022,16160.0,0.949623,5596.28448169,2.73404,15.3949,0.0855863,21500.0,0.84117500414,12.607070207595825,20,12.546726942062378,0.0269036
10900.0,49.68336796760559,-0.0171322,0.188429,17295.0,0.95604,3186.9224967,2.74749,15.6034,0.0385921,20900.0,0.813561562702,11.789528369903564,20,11.65530252456665,-0.00186316
0.0,60.60691976547241,-0.00555492,0.110656,17625.0,0.955542,4402.37151999,2.74656,15.5888,0.012446,21000.0,0.837284161999,10.909493207931519,20,10.843759059906006,0.000527736
0.0,72.1350576877594,-0.0305723,0.307532,16040.0,0.955707,6770.99697238,2.74682,15.593,0.0177026,22100.0,0.840704413371,11.524937391281128,20,11.406920909881592,-0.0170475
0.0,83.86082196235657,-0.00233879,0.0296393,18705.0,0.951537,4599.07327622,2.7383,15.4606,0.00942791,21900.0,0.927809603326,11.714314699172974,20,11.65954041481018,0.00164424
