MeanKL,MaxKL,TotalExecTime,MaxReturn,Entropy,ItrTime,Perplexity,StdReturn,LossBefore,AverageReturn,LossAfter,AveragePolicyStd,MinReturn,ExplainedVariance,NumTrajs,Time
0.0,0.0,24.9604594707489,0.0,2.5608,25.11263346672058,12.9461,0.0,-0.0,0.0,-0.0,0.870797,0.0,1,20,25.112624645233154
0.0,0.0,23.8757483959198,0.0,2.5608,24.067811250686646,12.9461,0.0,-0.0,0.0,-0.0,0.870797,0.0,1,20,49.19521689414978
0.0,0.0,23.49708104133606,0.0,2.5608,23.537200212478638,12.9461,0.0,-0.0,0.0,-0.0,0.870797,0.0,1,20,72.74103903770447
0.0,0.0,23.613250017166138,0.0,2.5608,23.649191856384277,12.9461,0.0,-0.0,0.0,-0.0,0.870797,0.0,1,20,96.39817404747009
0.0,0.0,23.1822190284729,0.0,2.5608,23.32616686820984,12.9461,0.0,-0.0,0.0,-0.0,0.870797,0.0,1,20,119.72854542732239
0.0,0.0,22.107897758483887,0.0,2.5608,22.15039587020874,12.9461,0.0,-0.0,0.0,-0.0,0.870797,0.0,1,20,141.88393425941467
0.0,0.0,21.047553539276123,0.0,2.5608,21.090988159179688,12.9461,0.0,-0.0,0.0,-0.0,0.870797,0.0,1,20,162.9876103401184
