LossBefore,Entropy,MaxKL,MinReturn,ExplainedVariance,Perplexity,NumTrajs,ItrTime,MaxReturn,AverageReturn,MeanKL,AveragePolicyStd,Time,StdReturn,LossAfter,TotalExecTime
-0.00156745,2.7007,0.244977,600.0,0.904241388992,14.8902,20,10.82617735862732,1100.0,815.0,0.0469237,0.935103,10.826171159744263,131.434394281,-0.00836268,10.741095066070557
-0.0292613,2.69914,0.088813,0.0,0.823102059717,14.8669,20,10.70081877708435,1200.0,905.0,0.00490692,0.934468,21.53249740600586,287.184609615,-0.0363345,10.595592021942139
0.0113291,2.6845,0.216651,600.0,0.720542113322,14.6509,20,10.628631830215454,2100.0,1140.0,0.0290916,0.927453,32.170323610305786,385.227205685,0.000165731,10.570889472961426
0.00664974,2.69017,0.354015,1200.0,0.224158614379,14.7342,20,10.788667678833008,7900.0,3220.0,0.0906157,0.930072,42.96288847923279,1961.02014268,-0.0186766,10.745854139328003
-0.00161829,2.69349,0.481372,8100.0,0.357721147246,14.7832,20,10.811087608337402,26500.0,17575.0,0.128322,0.931682,53.79121732711792,6001.57271055,-0.0428042,10.763936519622803
-0.0219953,2.69268,0.101686,38200.0,0.948949393969,14.7713,20,10.910564184188843,42800.0,40475.0,0.0237186,0.93127,64.70875811576843,1172.97698187,-0.0285553,10.8503577709198
-0.0162714,2.68169,0.0190167,38700.0,0.974608028168,14.6097,20,10.741544485092163,42500.0,41380.0,0.00620403,0.926174,75.455153465271,906.97298747,-0.0200141,10.68014669418335
