LossAfter,NumTrajs,ItrTime,TotalExecTime,MinReturn,ExplainedVariance,AverageReturn,LossBefore,MaxReturn,AveragePolicyStd,Time,Entropy,MeanKL,Perplexity,MaxKL,StdReturn
0.00374014,20,33.14672493934631,32.64230442047119,0.0,0.553521926538,1225.0,0.00933976,3400.0,0.956152,33.14671730995178,2.7481,0.0243473,15.613,0.0910523,941.740410092
0.0117151,20,30.02023673057556,29.963427305221558,0.0,0.555199591393,1275.0,0.016252,2700.0,0.96061,63.18604803085327,2.75744,0.0133375,15.7595,0.0513044,875.713994407
0.00442748,20,30.24942970275879,29.901132583618164,0.0,0.365347349569,2035.0,0.0096105,4800.0,0.964529,93.4442286491394,2.76557,0.00833345,15.8881,0.046508,1465.01706475
-0.00605394,20,29.347508430480957,29.237261295318604,0.0,0.348966746269,2905.0,0.00037776,9700.0,0.966852,122.79780864715576,2.77037,0.0285143,15.9646,0.10552,3346.86046916
-0.00883165,20,33.24597954750061,33.13771986961365,0.0,0.415175550262,2940.0,0.00109194,13100.0,0.966958,156.05457043647766,2.77056,0.0228894,15.9676,0.0615131,3580.69825593
-0.00338981,20,34.421109676361084,33.94482684135437,0.0,0.565096890859,5155.0,0.00263535,30500.0,0.967201,190.54519653320312,2.77111,0.0124199,15.9764,0.0616931,8711.05475818
-0.0180254,20,34.21911835670471,33.852657318115234,0.0,0.737836829867,15900.0,-0.00859771,41600.0,0.967821,224.76712012290955,2.77243,0.0287538,15.9974,0.167159,15351.0911664
