ItrTime,MaxReturn,MaxKL,LossBefore,LossAfter,TotalExecTime,AveragePolicyStd,NumTrajs,Perplexity,AverageReturn,Time,StdReturn,ExplainedVariance,MinReturn,MeanKL,Entropy
11.974313497543335,7500.0,2.26184,-0.00945145,-0.0956788,11.8200101852417,0.917354,20,14.1457,2540.0,11.9743070602417,1864.77880726,0.181436072205,0.0,0.685208,2.64941
11.58260989189148,21800.0,0.0481797,-0.0118358,-0.0173929,11.519667625427246,0.914708,20,14.0127,19560.0,23.565937280654907,847.584804017,0.973043516153,18100.0,0.00720492,2.63996
11.724531888961792,23100.0,0.231917,-0.0162505,-0.0299376,11.57393503189087,0.911683,20,13.93,19890.0,35.302513122558594,1320.94663026,0.960347155649,15800.0,0.0165013,2.63404
11.676032066345215,22200.0,0.619141,-0.0104085,-0.037808,11.501755714416504,0.907513,20,13.8173,20190.0,46.98260140419006,1109.45932778,0.965605559257,18600.0,0.0453342,2.62592
12.375853538513184,22900.0,0.402638,-0.0114016,-0.0385987,12.256897211074829,0.905512,20,13.7456,20730.0,59.36511564254761,1421.65396634,0.95265684516,16500.0,0.0929606,2.62072
11.918290138244629,22000.0,0.261229,-0.0347522,-0.0570636,11.757406949996948,0.902857,20,13.6674,20020.0,71.29594326019287,1118.74930168,0.952683977713,18200.0,0.0783661,2.61502
12.131304264068604,22500.0,0.467959,-0.0370183,-0.060731,12.018260955810547,0.895517,20,13.432,21200.0,83.44008708000183,857.321409974,0.976726553665,19200.0,0.0677767,2.59764
