MaxReturn,TotalExecTime,ExplainedVariance,StdReturn,Perplexity,LossBefore,AveragePolicyStd,MinReturn,MaxKL,AverageReturn,LossAfter,Time,MeanKL,NumTrajs,ItrTime,Entropy
5100.0,10.556657552719116,0.0858006989834,1314.34394281,14.777,0.0193878,0.930467,0.0,3.22619,950.0,-0.0659625,10.644307374954224,0.596838,20,10.644315958023071,2.69307
20300.0,9.897778272628784,0.683614943461,3140.26670842,15.0663,-0.00259663,0.939339,11200.0,0.753867,16115.0,-0.0521481,20.689130783081055,0.145915,20,10.040217161178589,2.71246
22400.0,9.989399433135986,0.94165320033,1306.94299799,15.0468,-0.0128109,0.938706,18600.0,1.24256,20970.0,-0.0558254,30.73346257209778,0.164408,20,10.039957761764526,2.71116
20100.0,9.876864671707153,0.833470728283,2033.29166624,14.9507,0.00716316,0.935672,14300.0,1.08303,17235.0,-0.0693389,40.68236827850342,0.277897,20,9.940123081207275,2.70476
22000.0,10.312472581863403,0.836215127532,2665.89572189,15.0043,0.000565419,0.93731,10300.0,1.07114,18900.0,-0.0658594,51.15126156806946,0.273165,20,10.442789316177368,2.70834
21000.0,10.07400107383728,0.884969050659,1736.95135223,15.0086,-0.019167,0.937418,14100.0,1.85428,18300.0,-0.0774006,61.2960684299469,0.262175,20,10.139535427093506,2.70862
23000.0,9.753376245498657,0.980436572826,746.592258197,14.8654,0.00428952,0.932935,19700.0,0.169259,21640.0,-0.00712889,71.12074017524719,0.0289545,20,9.820533037185669,2.69904
