MinReturn,Perplexity,LossAfter,AverageReturn,NumTrajs,MaxKL,MeanKL,Entropy,StdReturn,ItrTime,Time,AveragePolicyStd,LossBefore,TotalExecTime,ExplainedVariance,MaxReturn
0.0,14.777,-0.052427,750.0,20,4.36868,0.254223,2.69307,533.385414124,6.146544456481934,6.146538734436035,0.930467,-0.00664417,6.074144124984741,0.547508592168,1600.0
200.0,14.6792,-0.025462,1565.0,20,1.70366,0.0701347,2.68643,497.267533628,5.90555739402771,12.06085205078125,0.92738,-0.00516507,5.853182792663574,0.775265935963,2700.0
1200.0,14.6413,0.00822165,2110.0,20,0.16139,0.0350366,2.68385,934.826187053,6.476972818374634,18.544652223587036,0.926118,0.0212004,6.413676500320435,0.631944785745,4500.0
2900.0,14.7973,-0.0288887,5810.0,20,1.35486,0.159731,2.69445,2202.92986724,6.508301258087158,25.066765785217285,0.931243,0.0122906,6.451724290847778,0.341174274871,10800.0
18700.0,14.8886,-0.0518666,20725.0,20,0.438832,0.0529537,2.70059,1023.65765762,6.548619985580444,31.629865646362305,0.934228,-0.032424,6.492982864379883,0.964742621445,22400.0
19900.0,14.6491,0.00750738,21565.0,20,0.121105,0.00963427,2.68438,632.672901269,6.337460279464722,37.97251629829407,0.927024,0.0133953,6.241173982620239,0.988085287893,22700.0
21100.0,14.7476,-0.00474683,21785.0,20,0.657098,0.0553449,2.69108,459.646603381,6.4586474895477295,44.43791747093201,0.930139,0.0166666,6.372277498245239,0.99152054297,22600.0
