LossAfter,MaxReturn,NumTrajs,ExplainedVariance,MeanKL,AverageReturn,MinReturn,Time,TotalExecTime,MaxKL,Entropy,StdReturn,Perplexity,ItrTime,AveragePolicyStd,LossBefore
0.0247168,2200.0,20,0.426043338215,0.324428,510.0,0.0,18.451477766036987,18.348360776901245,35.7735,3.08155,644.903093495,21.7921,18.451481103897095,1.12957,-0.00290932
0.00393584,6600.0,20,0.282106585117,0.00180843,930.0,0.0,38.948707818984985,20.39460277557373,0.603197,3.07864,1435.65316146,21.7288,20.490936994552612,1.12793,0.00559544
0.00860072,2700.0,20,0.372641667517,0.0105781,860.0,0.0,59.20434236526489,20.134364366531372,1.85133,3.08144,926.498785752,21.7897,20.24510407447815,1.12951,0.0129205
0.00300416,3100.0,20,0.389485510828,0.00555342,950.0,0.0,81.36971187591553,22.030933141708374,3.86299,3.0879,1012.66973886,21.9309,22.155657529830933,1.13318,0.0042715
-0.0083157,3600.0,20,0.472499121964,0.00284029,935.0,0.0,99.0569155216217,17.52442169189453,0.391094,3.09003,1047.98616403,21.9778,17.68351459503174,1.13439,-0.00610958
-0.0103205,3800.0,20,0.296003530995,0.00226139,1460.0,0.0,118.82730412483215,19.636845588684082,0.370434,3.08698,1111.48549248,21.9108,19.76265549659729,1.13264,-0.00823803
-0.0151968,4200.0,20,0.364620748655,0.000436287,1080.0,0.0,140.1840524673462,21.236952781677246,0.0392197,3.08286,1097.08705215,21.8207,21.348729372024536,1.13031,-0.0137717
