MeanKL,0StdReturn,ComputeUpdatedDistTime,1MinReturn,1ProcessExecTime,0ProcessExecTime,0PolicyExecTime,MeanKLBefore,1Perplexity,0MaxReturn,Time,1PolicyExecTime,0NumTrajs,0ExplainedVariance,0Perplexity,1Entropy,0EnvExecTime,0AveragePolicyStd,1ExplainedVariance,1EnvExecTime,1AverageReturn,1NumTrajs,1StdReturn,0AverageReturn,1MaxReturn,dLoss,LossAfter,0MinReturn,0Entropy,LossBefore,1AveragePolicyStd,ItrTime
0.00946639943868,107.94722862,0.715076208114624,0.0,0.8561046123504639,0.8675765991210938,21.809699535369873,1.62253819269e-08,16.9738,1700.0,101.24396920204163,32.72336721420288,1200,0.052046639145,17.0795,2.83167,19.94847083091736,1.0,0.184260602892,20.266092777252197,28.5833333333,1200,168.051558722,13.75,2300.0,0.00727061866201,-0.00727061880752,0.0,2.83788,-1.45519152284e-10,0.99691,101.2439694404602
0.00874578952789,114.382278153,0.08976554870605469,0.0,0.8340425491333008,0.8784151077270508,21.84421133995056,-1.93540183879e-09,17.2478,1200.0,202.73473596572876,32.53357529640198,1200,0.0746493537735,17.2262,2.84769,20.12653398513794,1.0043,0.320580623834,19.95426297187805,126.583333333,1200,431.858379243,16.8333333333,2600.0,0.00633954122895,-0.00633954349905,0.0,2.84643,-2.27009877563e-09,1.00494,99.63013648986816
0.00661474745721,115.681285099,0.07941651344299316,0.0,0.8473553657531738,0.8959290981292725,22.133293628692627,4.54019044582e-09,16.9672,1400.0,304.63224816322327,32.58745241165161,1200,0.0397292777351,16.9519,2.83128,20.283952474594116,0.996332,0.307929017472,19.965399742126465,86.25,1200,323.500547398,15.5833333333,2600.0,0.00569701772474,-0.00569701753557,0.0,2.83038,1.89174897969e-10,0.99678,100.12195682525635
0.00890899542719,142.150057646,0.07829523086547852,0.0,0.8582870960235596,0.8842804431915283,21.80749797821045,9.31323795861e-10,16.8976,2100.0,406.7402606010437,32.91127061843872,1200,0.0795357099139,16.9326,2.82717,20.18867802619934,0.995845,0.357592562031,20.176285982131958,131.083333333,1200,379.111452024,19.8333333333,2300.0,0.00572394556366,-0.00572394486517,0.0,2.82924,6.98491930962e-10,0.994758,100.34449362754822
0.00577615899965,111.634790226,0.10192203521728516,0.0,0.8941631317138672,0.8674700260162354,20.378824710845947,-2.79396505931e-09,16.6753,1600.0,509.7691330909729,34.71403956413269,1200,0.0423009986538,16.6493,2.81393,19.772981882095337,0.98765,0.325309386238,21.02103304862976,163.083333333,1200,454.857662413,14.5833333333,2400.0,0.00486697891029,-0.00486698001623,0.0,2.81237,-1.10594555736e-09,0.988422,101.24309730529785
0.00687959417701,108.268057257,0.08108067512512207,0.0,0.8688340187072754,0.8852477073669434,20.9062397480011,-1.39698341783e-09,16.6618,1300.0,612.4781329631805,34.10710787773132,1200,0.0595923008171,16.6022,2.81312,20.195509672164917,0.986365,0.373131010875,20.391303539276123,208.666666667,1200,481.083730296,16.1666666667,2400.0,0.0075328258099,-0.00753282150254,0.0,2.80954,4.3073669076e-09,0.988204,100.78978157043457
0.00706334318966,139.733650405,0.0868217945098877,0.0,0.8847053050994873,0.8913896083831787,21.16776967048645,-3.95812449483e-09,16.6855,1600.0,716.57972240448,34.51597189903259,1200,0.064323818948,16.5362,2.81454,20.503111124038696,0.984225,0.392025486917,20.72771644592285,350.5,1200,642.858006613,23.0833333333,2700.0,0.00838543764257,-0.00838543847203,0.0,2.80555,-8.29459168017e-10,0.988716,102.15084218978882
0.00666532618925,155.465943931,0.08335494995117188,0.0,0.7424778938293457,0.9108474254608154,21.380197525024414,1.55996584539e-08,16.2206,1800.0,812.0986623764038,28.91275691986084,1200,0.070132660829,16.2329,2.78628,20.774638652801514,0.975165,0.314492669141,17.267558574676514,215.083333333,1200,500.114146693,23.9166666667,2600.0,0.00928224771633,-0.00928224623203,0.0,2.78704,1.48429535329e-09,0.97473,93.36207962036133
0.00771632045507,145.673126287,0.09048795700073242,0.0,0.6232702732086182,0.6514558792114258,14.788880109786987,-2.88709998131e-08,16.3739,2200.0,885.8777339458466,24.10165286064148,1200,0.0709071905382,16.3972,2.79569,14.400263786315918,0.979909,0.39014022888,14.197224378585815,394.083333333,1200,668.09928882,24.5833333333,2500.0,0.00448361609597,-0.00448361691087,0.0,2.79711,-8.14907252789e-10,0.979168,71.90988683700562
0.0084626050666,157.028306012,0.07410788536071777,0.0,0.6198644638061523,0.6356167793273926,14.43872332572937,2.3282840933e-10,16.1055,1900.0,959.6713635921478,25.10589838027954,1200,0.0708461353465,16.1,2.77916,13.997763395309448,0.971043,0.400022589874,14.242279291152954,434.25,1200,690.098015381,25.6666666667,2800.0,0.0074537299115,-0.00745372846723,0.0,2.77882,1.44427758642e-09,0.971196,72.09262776374817
0.00710242940113,162.165017977,0.07772517204284668,0.0,0.6014020442962646,0.6411316394805908,14.715749740600586,-1.23400001328e-08,15.8426,1700.0,1032.2701206207275,23.308112859725952,1200,0.0759910902636,15.9594,2.76271,14.18062949180603,0.96684,0.441009379137,13.80580997467041,533.833333333,1200,781.689605207,27.5833333333,2800.0,0.00700321490876,-0.00700321421027,0.0,2.77005,6.98491930962e-10,0.963297,70.41935801506042
0.0068710600026,160.110291848,0.07717394828796387,0.0,0.6000528335571289,0.6728549003601074,16.971688747406006,-1.30384973929e-08,15.6431,1800.0,1108.0583000183105,23.548736810684204,1200,0.0675690568155,15.5957,2.75003,14.85232138633728,0.955694,0.414375290341,13.905576229095459,559.25,1200,796.438596189,28.8333333333,2600.0,0.00781528702646,-0.00781528837979,0.0,2.747,-1.35332811624e-09,0.957127,73.628910779953
0.0076642818749,154.928993592,0.08051061630249023,0.0,0.6186537742614746,0.6327462196350098,14.756852626800537,-9.31324906084e-10,15.3217,2000.0,1182.7032570838928,25.138930082321167,1200,0.0717236490755,15.392,2.72927,14.190269231796265,0.949498,0.443063534544,14.18472695350647,614.25,1200,829.320165859,23.9166666667,2900.0,0.00734541739803,-0.00734541751444,0.0,2.73385,-1.16415321827e-10,0.94734,72.5452139377594
0.00739055452868,143.738743521,0.07989788055419922,0.0,0.5936489105224609,0.6469399929046631,14.676328659057617,9.31318411279e-10,15.158,1600.0,1255.3571310043335,22.221985578536987,1200,0.0563879736725,15.0773,2.71853,14.361607074737549,0.939835,0.443038851293,13.664691925048828,622.75,1200,850.102408047,19.0833333333,2700.0,0.00669328926597,-0.00669328914955,0.0,2.71319,1.16415321827e-10,0.942375,70.61416101455688
0.00948079302907,148.842174989,0.07681727409362793,0.0,0.5970404148101807,0.6487624645233154,16.539100885391235,-1.86264736968e-09,14.5869,1600.0,1328.8589503765106,22.353906631469727,1200,0.0752241777655,14.6887,2.68013,14.421831607818604,0.927586,0.432414914649,13.863302230834961,602.5,1200,889.874757105,24.5833333333,2800.0,0.00699278118555,-0.00699278153479,0.0,2.68708,-3.49245965481e-10,0.924355,71.58778667449951
0.00674858130515,143.958327303,0.08917808532714844,0.0,0.6060473918914795,0.6349844932556152,15.877166032791138,-1.86264459412e-09,14.3895,1700.0,1402.982313632965,23.69415307044983,1200,0.0695598025561,14.4041,2.6665,14.354831218719482,0.918948,0.455522325293,13.864396810531616,820.25,1200,1002.47108229,24.0,2800.0,0.00528959673829,-0.00528959883377,0.0,2.66751,-2.09547579288e-09,0.918539,72.13335466384888
0.00839191395789,178.703354442,0.07740902900695801,0.0,0.5972840785980225,0.6580781936645508,16.135762929916382,0.0,14.026,1800.0,1476.3240342140198,22.306678533554077,1200,0.079703829267,14.0106,2.64091,14.592264175415039,0.905836,0.412359969515,13.99308443069458,783.25,1200,973.384698274,31.3333333333,3000.0,0.00561355496757,-0.00561355473474,0.0,2.63981,2.32830643654e-10,0.906332,71.42609119415283
0.00948881451041,219.090544448,0.0780649185180664,0.0,0.6146118640899658,0.6375794410705566,15.987658977508545,-1.86264470514e-09,13.7142,1800.0,1550.998059272766,23.940347909927368,1200,0.0997454521278,13.6874,2.61843,14.353845119476318,0.895224,0.422621233467,14.080875396728516,691.333333333,1200,951.748332748,46.0,2900.0,0.00963348941877,-0.00963348802179,0.0,2.61647,1.39698386192e-09,0.896115,72.68173813819885
0.00704299518839,152.264754804,0.11035728454589844,0.0,0.5913925170898438,0.6416051387786865,15.799721479415894,-5.58793367134e-09,13.5405,1500.0,1623.2708668708801,21.837308168411255,1200,0.0588548801379,13.4927,2.60569,14.414920330047607,0.888896,0.468831081567,13.60190200805664,783.916666667,1200,1010.50300662,27.6666666667,2900.0,0.00529651035322,-0.0052965101786,0.0,2.60215,1.7462298274e-10,0.890498,70.18837308883667
0.00805273279548,168.861362431,0.07650160789489746,0.0,0.6032121181488037,0.6859707832336426,18.377879858016968,6.93889390391e-17,12.9989,1800.0,1699.0812075138092,22.032708406448364,1200,0.0793324884893,12.9547,2.56487,15.163295030593872,0.870977,0.402051974372,13.83100152015686,717.833333333,1200,943.397391818,27.5833333333,2800.0,0.00692343848641,-0.00692343758419,0.0,2.56146,9.02218744159e-10,0.872456,73.88917088508606
0.00764652760699,168.982062658,0.08070516586303711,0.0,0.6132876873016357,0.6389520168304443,15.81632947921753,0.0,12.7201,1800.0,1774.027908563614,24.071234941482544,1200,0.0832036599041,12.6289,2.54318,14.163598537445068,0.859966,0.445519531215,14.146687269210815,895.666666667,1200,1056.02930304,27.75,2800.0,0.00473261115258,-0.00473261065781,0.0,2.53598,4.94765117764e-10,0.86304,72.62976455688477
0.00673466734588,160.41125532,0.07870054244995117,0.0,0.770132303237915,0.6296093463897705,15.972747325897217,7.45057882057e-09,12.2886,1400.0,1857.902613401413,29.161227703094482,1200,0.0917886243611,12.215,2.50867,14.127187490463257,0.845763,0.434398317924,18.155138969421387,842.833333333,1200,1029.69994281,28.75,3000.0,0.00408953971055,-0.00408953987062,0.0,2.50267,-1.60071067512e-10,0.848317,82.21204686164856
0.00846409332007,177.190340218,0.08038926124572754,0.0,0.8854703903198242,0.8927173614501953,22.439810752868652,1.49011629702e-08,11.546,1900.0,1961.7913403511047,33.411174297332764,1200,0.102270637404,11.5572,2.44634,20.221619367599487,0.822622,0.448795730225,20.789897918701172,947.416666667,1200,1046.41928804,29.5,3000.0,0.00524505221983,-0.00524505227804,0.0,2.44731,-5.82076609135e-11,0.822233,102.155020236969
0.00741470977664,180.103963032,0.08370518684387207,0.0,0.885596752166748,0.8850138187408447,21.089601755142212,0.0,11.1051,1900.0,2065.923424243927,34.624186992645264,1200,0.107741491976,11.0404,2.4074,20.282352685928345,0.804004,0.411409710379,20.844245672225952,950.75,1200,1102.27768923,25.25,2900.0,0.00365610676818,-0.00365610909648,0.0,2.40156,-2.32830643654e-09,0.806376,102.11035943031311
0.00719668250531,124.833194259,0.0804433822631836,0.0,0.8317334651947021,0.8919751644134521,20.953409910202026,-7.45057793239e-09,10.4986,1500.0,2165.3760907649994,31.629098653793335,1200,0.0590763668349,10.5581,2.35124,20.259968757629395,0.786288,0.487262162121,19.593797206878662,817.75,1200,1024.91947854,16.5833333333,2900.0,0.00540646677837,-0.00540647096932,0.0,2.3569,-4.19095158577e-09,0.784078,97.63337063789368
0.00714450702071,132.047550358,0.07696366310119629,0.0,0.8904056549072266,0.9055030345916748,22.82637929916382,-1.11758824417e-08,10.1709,1400.0,2271.3063929080963,34.152045011520386,1200,0.0729101158742,10.1953,2.31953,20.684215307235718,0.772899,0.470817625269,20.924152374267578,895.166666667,1200,1050.7346504,20.3333333333,2900.0,0.00407743663527,-0.00407743407413,0.0,2.32192,2.56113708019e-09,0.771945,103.94090962409973
0.00681650498882,137.421467472,0.09023523330688477,0.0,0.8731980323791504,0.9040999412536621,21.2060329914093,-1.11758700072e-08,9.97617,1600.0,2374.971364736557,34.18672299385071,1200,0.0657910230609,9.93201,2.3002,20.71873927116394,0.763063,0.479392880167,20.57064652442932,745.583333333,1200,1070.99509479,20.5833333333,3000.0,0.00358119013254,-0.0035811890848,0.0,2.29576,1.04773789644e-09,0.764802,102.01213097572327
