NumTrajs,TotalExecTime,MeanKL,ItrTime,Perplexity,MaxReturn,LossAfter,Time,StdReturn,AveragePolicyStd,AverageReturn,Entropy,ExplainedVariance,LossBefore,MaxKL,MinReturn
40,4.821169137954712,1.5188,4.8947670459747314,11.0609,2800.0,-0.166748,4.894764184951782,542.672783545,0.805297,1047.5,2.40341,0.370784566631,0.0106189,16.8977,0.0
40,4.603550434112549,0.209519,4.6786208152771,11.1789,6300.0,-0.0550758,9.578856229782104,1146.20024429,0.810484,4435.0,2.41403,0.736500124441,0.00218387,1.39235,1900.0
40,4.610546350479126,0.0124238,4.65497899055481,11.1911,7500.0,-0.0839866,14.241650819778442,774.753993213,0.811027,6222.5,2.41512,0.901040856933,-0.0702548,0.817299,3500.0
40,4.705281972885132,0.0275335,4.739485263824463,10.8048,7600.0,-0.077828,18.9947669506073,1566.83598376,0.797071,6055.0,2.38,0.862053872153,-0.0552542,1.38484,0.0
40,4.68543553352356,0.0486757,4.716005325317383,10.5104,8300.0,-0.068582,23.721048593521118,819.313737222,0.786054,6535.0,2.35237,0.920112699396,-0.0507933,34.6191,3700.0
40,6.107953786849976,0.0251036,6.16227650642395,10.2469,7900.0,-0.0624629,29.88840889930725,1195.81562124,0.775913,6355.0,2.32697,0.877026570606,-0.0413612,0.190806,0.0
40,4.671375274658203,0.119238,4.709103345870972,10.0371,7800.0,-0.0727514,34.602410078048706,660.96520332,0.767597,6675.0,2.30629,0.933369159261,-0.0395121,2.5992,5200.0
