0ProcessExecTime,1AveragePolicyStd,1Entropy,ComputeUpdatedDistTime,1AverageReturn,1EnvExecTime,0EnvExecTime,0NumTrajs,0AveragePolicyStd,1ExplainedVariance,1StdReturn,MeanKL,MeanKLBefore,0Perplexity,0AverageReturn,0MinReturn,0StdReturn,LossAfter,0MaxReturn,1MaxReturn,1PolicyExecTime,1NumTrajs,0Entropy,1ProcessExecTime,0ExplainedVariance,0PolicyExecTime,dLoss,1Perplexity,1MinReturn,LossBefore,ItrTime,Time
0.6481385231018066,1.01525,11.4719,0.10166239738464355,-1.5819504988,84.48972773551941,84.32894802093506,200,1.0151,0.161183270176,56.275827815,0.00794915761799,-3.95811916576e-09,95873.5,-3.50520569315,-162.466468092,42.1241852217,-0.0118000796065,85.2029637094,166.987303335,30.905025482177734,200,11.4708,0.6349310874938965,0.144742852528,19.797144651412964,0.0118000748334,95985.0,-190.367632502,-4.7730281949e-09,228.1594865322113,5386.261068344116
0.6428532600402832,1.01129,11.4406,0.11321091651916504,2.46311721067,85.79268145561218,83.69153094291687,200,1.01192,0.149695071326,46.1559590394,0.00744667556137,-2.23517488962e-08,93493.1,-9.44520544526,-206.903885893,55.5316051881,-0.0127598959953,162.391027035,201.495770177,27.70925521850586,200,11.4456,0.6433615684509277,0.171508221622,19.391744136810303,0.0127598963882,93019.2,-145.561604567,3.92901711166e-10,225.10009217262268,5611.856765985489
0.6627590656280518,1.01265,11.4514,0.13160061836242676,-4.75554039173,84.42276644706726,84.03917026519775,200,1.01345,0.160552171352,48.8443399586,0.00780530553311,-1.88301729764e-08,94618.9,-4.98079221614,-180.687559412,50.1456928858,-0.0120385279879,118.084426946,125.110648795,27.382002115249634,200,11.4576,0.6313726902008057,0.166755039824,24.95929741859436,0.0120385274058,94035.1,-175.6289179,-5.82076609135e-10,229.96697354316711,5842.2724351882935
0.6528775691986084,1.01065,11.4352,0.10583305358886719,0.41853668308,85.68567085266113,84.126953125,200,1.01,0.145800455081,47.8404386771,0.00823873840272,-1.62399569348e-08,92041.4,1.93819313486,-115.797751621,44.8594156857,-0.0132351312786,141.537512643,126.167438933,31.8527090549469,200,11.43,0.6619703769683838,0.164265829572,19.6605327129364,0.0132351359352,92518.5,-169.334616834,4.65661287308e-09,230.3501467704773,6073.085649967194
0.6716306209564209,1.01028,11.4324,0.10590815544128418,-0.182024507634,85.15640497207642,84.03650665283203,200,1.01148,0.153836811847,51.5351203437,0.00804741866887,6.7446048746e-15,93129.6,-1.64623709924,-188.905705331,55.7987976724,-0.0127176046371,189.944219869,166.818562692,27.4049129486084,200,11.4417,0.6349520683288574,0.163787297126,25.267472982406616,0.0127176137103,92260.8,-207.272772486,9.07311914489e-09,231.29260897636414,6304.865443944931
0.6494772434234619,1.00964,11.4272,0.08965754508972168,-1.91790608977,85.06502056121826,84.56774735450745,200,1.01131,0.172177462557,53.3594481324,0.00813567731529,-4.78975863416e-08,93026.0,-0.686156811375,-182.760311128,54.0153023083,-0.0138517748564,178.998007683,232.412949253,33.71052813529968,200,11.4406,0.6320929527282715,0.15645043588,18.314669847488403,0.0138517787564,91780.1,-151.252646386,3.8999132812e-09,229.81523489952087,6535.128084182739
0.6513826847076416,1.0145,11.4655,0.10984992980957031,-2.76140532673,85.01434469223022,84.0671284198761,200,1.01443,0.142977454654,46.5974612092,0.00788374990225,-8.38189961883e-09,95333.3,-1.93484683814,-192.537316725,47.7283274998,-0.0128899440169,152.095408792,128.454838855,25.954879760742188,200,11.4651,0.6306107044219971,0.15834969308,19.695316791534424,0.0128899473348,95366.0,-160.683932823,3.31783667207e-09,223.48658418655396,6759.082559347153
0.6636874675750732,1.01743,11.4883,0.11910748481750488,0.7009314275,84.29174661636353,84.82408785820007,200,1.01686,0.153110850771,50.7367621728,0.00851301196963,-2.07219397197e-08,97181.0,3.64124539937,-156.101320601,45.3941006971,-0.0129072591662,130.656920354,120.053603792,32.670796394348145,200,11.4843,0.6442031860351562,0.156426125888,25.572232007980347,0.0129072611453,97569.0,-152.82323834,1.97906047106e-09,236.15243434906006,6995.738705635071
0.649681806564331,1.01615,11.4782,0.10893940925598145,0.459998600328,85.48690557479858,84.1120502948761,200,1.01626,0.16254753036,49.0565783552,0.00791444256902,-6.00411738105e-08,96679.5,-4.20156261244,-185.786376746,50.5380885821,-0.0134530570358,154.798007762,181.96241147,27.535815477371216,200,11.4792,0.6359245777130127,0.160282208825,17.994569063186646,0.0134530600626,96590.1,-162.076160056,3.0267983675e-09,224.58673238754272,7220.835465669632
0.6648132801055908,1.01755,11.4896,0.10699820518493652,4.76984243538,84.19700741767883,84.0506763458252,200,1.018,0.150367310905,45.8899064541,0.00756122590974,-2.38651214346e-08,98014.7,-1.18645928102,-179.275643994,54.8614708561,-0.0122329760343,155.350998284,159.911774837,32.40329599380493,200,11.4929,0.6333870887756348,0.156556022941,19.885759115219116,0.0122329741716,97690.6,-179.706198913,-1.86264514923e-09,228.38060188293457,7449.684019327164
