MaxReturn,Time,LossBefore,AveragePolicyStd,TotalExecTime,ExplainedVariance,MeanKL,MinReturn,ItrTime,AverageReturn,MaxKL,StdReturn,NumTrajs,Perplexity,Entropy,LossAfter
0.0,16.03512668609619,-0.0,0.92455,15.879230737686157,1,0.0,0.0,16.03513216972351,0.0,0.0,0.0,20,14.5788,2.67957,-0.0
0.0,32.9091739654541,-0.0,0.92455,16.79792070388794,1,0.0,0.0,16.869213342666626,0.0,0.0,0.0,20,14.5788,2.67957,-0.0
0.0,49.69478511810303,-0.0,0.92455,16.722306489944458,1,0.0,0.0,16.777735710144043,0.0,0.0,0.0,20,14.5788,2.67957,-0.0
0.0,67.30802273750305,-0.0,0.92455,17.350422620773315,1,0.0,0.0,17.603413820266724,0.0,0.0,0.0,20,14.5788,2.67957,-0.0
0.0,84.06636047363281,-0.0,0.92455,16.712231636047363,1,0.0,0.0,16.754190683364868,0.0,0.0,0.0,20,14.5788,2.67957,-0.0
0.0,100.24181175231934,-0.0,0.92455,16.076651334762573,1,0.0,0.0,16.170295000076294,0.0,0.0,0.0,20,14.5788,2.67957,-0.0
0.0,116.90908718109131,-0.0,0.92455,16.552385330200195,1,0.0,0.0,16.652970790863037,0.0,0.0,0.0,20,14.5788,2.67957,-0.0
