ExplainedVariance,MeanKL,MaxReturn,MinReturn,AverageReturn,MaxKL,ItrTime,Time,TotalExecTime,AveragePolicyStd,LossBefore,LossAfter,Entropy,Perplexity,StdReturn,NumTrajs
0.301749361676,0.140969,4400.0,200.0,1120.0,0.590862,6.713829517364502,6.713823556900024,6.627748489379883,0.949513,-0.00898384,-0.0402628,2.73374,15.3903,1072.19401229,20
0.523484938579,0.196448,19500.0,2100.0,9565.0,0.569302,6.7128586769104,13.430467367172241,6.628977060317993,0.945106,0.0152182,-0.0342958,2.72475,15.2527,5491.65503287,20
0.854475370103,0.15825,21700.0,0.0,17935.0,1.20283,6.086886405944824,19.519968509674072,6.032847881317139,0.948773,-0.00781715,-0.0232754,2.73236,15.3692,4764.1657192,20
0.877798755228,0.0250603,21700.0,0.0,17525.0,0.204034,6.202130317687988,25.73025894165039,6.133152723312378,0.946938,-0.0039505,-0.0141902,2.72845,15.3092,5825.45062635,20
0.842084810081,0.0266779,21900.0,200.0,17845.0,0.16681,6.24033522605896,31.976709127426147,6.205072641372681,0.946029,-0.0210436,-0.0300162,2.72648,15.279,5636.61911078,20
0.860335338178,0.0620934,22400.0,0.0,15270.0,0.350151,6.4529869556427,38.43965482711792,6.406869411468506,0.94103,-0.00737556,-0.0220379,2.71596,15.1191,8321.60441261,20
0.875779836776,0.00410229,21800.0,0.0,18580.0,0.0244716,6.384293079376221,44.83195400238037,6.337883949279785,0.939283,-0.00108381,-0.00587633,2.71227,15.0634,6281.36927747,20
