NumTrajs,Entropy,MinReturn,LossAfter,AveragePolicyStd,MaxKL,Perplexity,TotalExecTime,StdReturn,LossBefore,Time,MaxReturn,ItrTime,AverageReturn,ExplainedVariance,MeanKL
20,2.64941,13400.0,-0.0893347,0.917354,3.0861,14.1457,5.897709846496582,2036.04395827,0.00142745,5.964390993118286,20900.0,5.964397192001343,17805.0,0.879261682874,0.694703
20,2.65084,17500.0,-0.0195812,0.919156,0.464637,14.166,5.912494659423828,982.484096563,0.0112125,11.97955846786499,21300.0,6.01193904876709,19785.0,0.95781463032,0.0996439
20,2.65645,19500.0,-0.0281544,0.921546,0.124009,14.2456,6.106589078903198,528.653951087,-0.0205825,18.138004541397095,21500.0,6.155200719833374,20855.0,0.986815107776,0.0121695
20,2.64616,20100.0,-0.0124038,0.916604,0.0441837,14.0997,6.4572978019714355,334.813380856,-0.00875252,24.65748929977417,21700.0,6.514933109283447,21070.0,0.989909989373,0.00584613
20,2.64178,19500.0,-0.0272712,0.915127,0.046933,14.0382,6.536022424697876,505.568986391,-0.021468,31.302952527999878,21500.0,6.631305456161499,20920.0,0.986408181094,0.00960709
20,2.63105,20600.0,-0.0382962,0.910789,0.187357,13.8883,6.316095590591431,267.348087706,-0.0267082,37.707154750823975,21700.0,6.400851726531982,21255.0,0.990558931649,0.0301486
20,2.61769,19400.0,-0.023671,0.905189,0.807635,13.7041,6.287801504135132,582.151183113,0.00210251,44.04494881629944,21400.0,6.334468364715576,20790.0,0.984559581827,0.0962768
