NumTrajs,MeanKL,MinReturn,MaxReturn,Perplexity,ExplainedVariance,Entropy,LossBefore,AverageReturn,StdReturn,TotalExecTime,ItrTime,AveragePolicyStd,Time,MaxKL,LossAfter
40,1.26832,0.0,2000.0,5.67789,0.158788193006,1.73658,0.0141418,525.0,394.810080925,6.193491220474243,6.305232524871826,0.58088,6.305225610733032,2.30223,-0.131804
40,0.225159,5400.0,7600.0,5.75875,0.945954254107,1.75072,-0.0754687,6515.0,540.624638728,6.1947102546691895,6.2862536907196045,0.584085,12.59678316116333,0.698008,-0.14019
40,0.0313281,6900.0,8100.0,5.5455,0.987342180265,1.71299,-0.0524702,7507.5,263.047049024,6.255689859390259,6.316080093383789,0.572982,18.9155330657959,0.0916536,-0.0695152
40,0.0592848,6900.0,8200.0,5.40191,0.989261479567,1.68675,-0.0656979,7570.0,303.47981811,6.003302335739136,6.040809631347656,0.565191,24.966923713684082,0.261195,-0.0923458
40,0.075992,7100.0,8200.0,5.22734,0.991922494887,1.6539,-0.0246355,7670.0,229.346898824,6.053178548812866,6.146798849105835,0.555778,31.11978816986084,0.283507,-0.0486394
40,0.00376399,7200.0,8200.0,5.16334,0.992414678621,1.64158,-0.0328396,7740.0,263.438797446,5.8562586307525635,5.901843070983887,0.551988,37.02425217628479,0.0305061,-0.0396853
40,0.0761044,6900.0,8300.0,5.07926,0.992529028575,1.62517,-0.0397798,7817.5,306.502446972,6.233630180358887,6.288707733154297,0.547225,43.32248830795288,0.580561,-0.0632177
