TotalExecTime,LossAfter,NumTrajs,Entropy,Time,Perplexity,MeanKL,AverageReturn,ExplainedVariance,StdReturn,AveragePolicyStd,ItrTime,MaxKL,MaxReturn,LossBefore,MinReturn
8.029659271240234,-0.0,20,2.46033,8.085698127746582,11.7087,0.0,0.0,1,0.0,0.828509,8.085700988769531,0.0,0.0,-0.0,0.0
7.761236906051636,-0.0,20,2.46033,15.896242380142212,11.7087,0.0,0.0,1,0.0,0.828509,7.806675672531128,0.0,0.0,-0.0,0.0
7.8048834800720215,-0.0,20,2.46033,23.741708755493164,11.7087,0.0,0.0,1,0.0,0.828509,7.841546297073364,0.0,0.0,-0.0,0.0
7.5013158321380615,-0.0,20,2.46033,31.310571432113647,11.7087,0.0,0.0,1,0.0,0.828509,7.562687635421753,0.0,0.0,-0.0,0.0
7.826627254486084,-0.0,20,2.46033,39.191192865371704,11.7087,0.0,0.0,1,0.0,0.828509,7.875967502593994,0.0,0.0,-0.0,0.0
7.857101202011108,-0.0,20,2.46033,47.0937442779541,11.7087,0.0,0.0,1,0.0,0.828509,7.895842552185059,0.0,0.0,-0.0,0.0
7.80539083480835,-0.0,20,2.46033,54.93927526473999,11.7087,0.0,0.0,1,0.0,0.828509,7.838327884674072,0.0,0.0,-0.0,0.0
