AveragePolicyStd,Entropy,Time,StdReturn,LossBefore,AverageReturn,MaxReturn,MinReturn,Perplexity,ItrTime,MaxKL,MeanKL,ExplainedVariance,NumTrajs,LossAfter,TotalExecTime
0.92455,2.67957,10.468139171600342,0.0,-0.0,0.0,0.0,0.0,14.5788,10.468145847320557,0.0,0.0,1,20,-0.0,10.394049882888794
0.92455,2.67957,21.18613052368164,0.0,-0.0,0.0,0.0,0.0,14.5788,10.713623046875,0.0,0.0,1,20,-0.0,10.666856527328491
0.92455,2.67957,31.847293615341187,0.0,-0.0,0.0,0.0,0.0,14.5788,10.658112049102783,0.0,0.0,1,20,-0.0,10.613370895385742
0.92455,2.67957,42.626296281814575,0.0,-0.0,0.0,0.0,0.0,14.5788,10.7738037109375,0.0,0.0,1,20,-0.0,10.734236717224121
0.92455,2.67957,53.480472564697266,0.0,-0.0,0.0,0.0,0.0,14.5788,10.851419448852539,0.0,0.0,1,20,-0.0,10.815003633499146
0.92455,2.67957,64.38153457641602,0.0,-0.0,0.0,0.0,0.0,14.5788,10.895594835281372,0.0,0.0,1,20,-0.0,10.857350587844849
0.92455,2.67957,75.18103885650635,0.0,-0.0,0.0,0.0,0.0,14.5788,10.792325735092163,0.0,0.0,1,20,-0.0,10.752445697784424
