TotalExecTime,StdReturn,AveragePolicyStd,ExplainedVariance,NumTrajs,MaxReturn,LossAfter,Perplexity,MinReturn,AverageReturn,MaxKL,MeanKL,LossBefore,Time,ItrTime,Entropy
16.28069758415222,404.073013204,1.00066,0.214544769545,20,1500.0,9.58964,17.1021,0.0,185.0,8206.35,69.5909,-0.000383306,16.5798442363739,16.57985019683838,2.8392
16.248661041259766,217.887585695,1.00047,0.227193747034,20,1000.0,0.752656,17.0955,0.0,55.0,237.521,1.9424,-0.00616331,33.09751486778259,16.50088334083557,2.83882
17.508723735809326,414.095399636,0.99893,0.225755504542,20,1900.0,-0.0332025,17.0429,0.0,105.0,9.7011,0.045672,-0.0110898,50.85744857788086,17.74353551864624,2.83574
16.6944363117218,365.342305243,0.996171,0.566404893257,20,1600.0,0.0033262,16.9487,0.0,145.0,0.00316323,0.000294814,0.00450543,67.69990158081055,16.81777596473694,2.83019
16.168417930603027,414.095399636,0.997322,0.115086799534,20,1900.0,2.66293,16.9869,0.0,95.0,1114.95,21.9919,0.0155473,83.96214151382446,16.216233015060425,2.83244
15.990849733352661,0.0,1.00131,1,20,0.0,-0.0,17.1195,0.0,0.0,0.0,0.0,-0.0,100.15057897567749,16.176811933517456,2.84022
15.63779616355896,0.0,1.00131,1,20,0.0,-0.0,17.1195,0.0,0.0,0.0,0.0,-0.0,115.93238615989685,15.769711256027222,2.84022
