Time,AveragePolicyStd,ItrTime,MaxKL,Entropy,MaxReturn,MeanKL,StdReturn,ExplainedVariance,TotalExecTime,LossAfter,AverageReturn,MinReturn,LossBefore,Perplexity,NumTrajs
10.995837450027466,0.92455,10.995842933654785,0.0,2.67957,0.0,0.0,0.0,1,10.887712478637695,-0.0,0.0,0.0,-0.0,14.5788,20
21.49240231513977,0.92455,10.48013162612915,0.0,2.67957,0.0,0.0,0.0,1,10.384479761123657,-0.0,0.0,0.0,-0.0,14.5788,20
32.20518469810486,0.92455,10.702531814575195,0.0,2.67957,0.0,0.0,0.0,1,10.631064653396606,-0.0,0.0,0.0,-0.0,14.5788,20
42.96340322494507,0.92455,10.752797603607178,0.0,2.67957,0.0,0.0,0.0,1,10.706723690032959,-0.0,0.0,0.0,-0.0,14.5788,20
53.538999795913696,0.92455,10.571678400039673,0.0,2.67957,0.0,0.0,0.0,1,10.516250610351562,-0.0,0.0,0.0,-0.0,14.5788,20
64.3668155670166,0.92455,10.823670625686646,0.0,2.67957,0.0,0.0,0.0,1,10.773033618927002,-0.0,0.0,0.0,-0.0,14.5788,20
75.06740117073059,0.92455,10.692492961883545,0.0,2.67957,0.0,0.0,0.0,1,10.642258882522583,-0.0,0.0,0.0,-0.0,14.5788,20
