Perplexity,Entropy,MinReturn,TotalExecTime,AverageReturn,AveragePolicyStd,LossBefore,MaxReturn,MeanKL,ExplainedVariance,ItrTime,NumTrajs,MaxKL,Time,StdReturn,LossAfter
14.1457,2.64941,0.0,8.767719745635986,135.0,0.917354,0.0166014,500.0,0.412257,0.240521321771,8.859472513198853,20,3.33576,8.859468460083008,149.248115566,-0.0487299
14.3825,2.66602,5500.0,8.892201900482178,13180.0,0.925139,0.0280548,19200.0,0.306469,0.635759939654,9.006202936172485,20,1.03219,17.872413158416748,2825.1725611,-0.0562288
14.5857,2.68004,18900.0,9.16244888305664,20820.0,0.931073,-0.0213972,21500.0,0.0151679,0.982402235631,9.225369930267334,20,0.0889217,27.100236654281616,617.737808459,-0.0286237
14.4305,2.66934,20200.0,9.087685346603394,21210.0,0.926051,-0.0148516,21700.0,0.00471595,0.989862629182,9.156795263290405,20,0.0787405,36.27133893966675,341.906419946,-0.0182311
14.3237,2.66192,20400.0,9.320711612701416,21215.0,0.923248,-0.000205599,21600.0,0.0303609,0.991186237006,9.460782289505005,20,0.129102,45.739027976989746,272.534401498,-0.00748805
14.3223,2.66182,20700.0,9.076248407363892,21435.0,0.92346,-0.0203708,22000.0,0.0169157,0.990928506799,9.141270160675049,20,0.150152,54.884562492370605,321.364279284,-0.0309219
14.1771,2.65163,20200.0,9.479130029678345,21220.0,0.919108,0.00745594,21700.0,0.042787,0.988980763268,9.566961288452148,20,0.486127,64.46221852302551,384.187454246,-0.00504763
