MeanKL,LossAfter,ItrTime,NumTrajs,StdReturn,AveragePolicyStd,ExplainedVariance,MinReturn,LossBefore,TotalExecTime,Perplexity,Time,Entropy,MaxReturn,MaxKL,AverageReturn
0.182333,-0.0230065,4.976574182510376,20,163.935963108,0.947542,0.593945214463,0.0,0.0185579,4.892743349075317,15.2117,4.976572751998901,2.72206,500.0,2.09149,225.0
0.102995,-0.0202804,4.885557413101196,20,74.8331477355,0.956178,0.894485214738,100.0,-0.0267909,4.829434156417847,15.4966,9.866320371627808,2.74062,400.0,2.24845,320.0
0.0719695,0.0131906,4.431032657623291,20,66.8954408013,0.949519,0.939225568593,400.0,0.0183061,4.400288105010986,15.2904,14.307920694351196,2.72722,600.0,1.08547,495.0
0.0068214,-0.0120296,4.620074272155762,20,124.09673646,0.95396,0.917252764307,600.0,-0.00921824,4.58037805557251,15.431,18.932554721832275,2.73638,1100.0,0.106098,760.0
0.0239027,0.00534374,4.80916690826416,20,123.592070943,0.951827,0.917282680149,600.0,0.0130162,4.776397228240967,15.36,23.746883392333984,2.73177,1100.0,0.176053,815.0
0.0023724,-0.018686,5.020651340484619,20,97.3396116697,0.954927,0.930872767016,700.0,-0.0156766,4.980121850967407,15.4603,28.77368974685669,2.73828,1000.0,0.0222598,895.0
0.0198379,-0.0191664,4.723438739776611,20,84.2614977318,0.95154,0.93987704047,700.0,-0.0135207,4.704715013504028,15.3396,33.50259757041931,2.73044,1100.0,0.184428,870.0
