MinReturn,NumTrajs,AveragePolicyStd,TotalExecTime,LossAfter,StdReturn,MeanKL,Time,MaxKL,ItrTime,MaxReturn,Entropy,Perplexity,LossBefore,AverageReturn,ExplainedVariance
0.0,20,1.0,16.67483115196228,-0.0,0.0,0.0,16.949442863464355,0.0,16.949450731277466,0.0,2.83788,17.0795,-0.0,0.0,1
0.0,20,1.0,15.516378402709961,-0.0,0.0,0.0,32.65112066268921,0.0,15.687039613723755,0.0,2.83788,17.0795,-0.0,0.0,1
0.0,20,1.0,15.717528343200684,0.303094,435.889894354,1.01098,48.45751714706421,95.653,15.801756858825684,2000.0,2.83788,17.0795,0.00153764,100.0,0.0721057060451
0.0,20,1.00039,15.70488953590393,-0.0,0.0,0.0,64.33020734786987,0.0,15.802655935287476,0.0,2.83865,17.0926,-0.0,0.0,1
0.0,20,1.00039,16.14708662033081,-0.0,0.0,0.0,80.74305629730225,0.0,16.375446319580078,0.0,2.83865,17.0926,-0.0,0.0,1
0.0,20,1.00039,15.794520139694214,2.42134,130.766968306,25.3262,96.88960528373718,1580.19,16.143316745758057,600.0,2.83865,17.0926,0.0166766,30.0,0.139087472919
0.0,20,1.00458,16.400806427001953,-0.0,0.0,0.0,113.5158257484436,0.0,16.605268478393555,0.0,2.84698,17.2357,-0.0,0.0,1
