MeanKLBefore,Time,0EnvExecTime,0StdReturn,1StdReturn,0MinReturn,LossAfter,0NumTrajs,1ExplainedVariance,ComputeUpdatedDistTime,0ExplainedVariance,1EnvExecTime,0AverageReturn,1NumTrajs,1MinReturn,0Perplexity,0AveragePolicyStd,1PolicyExecTime,0MaxReturn,1Perplexity,dLoss,1MaxReturn,1AveragePolicyStd,0Entropy,0PolicyExecTime,1Entropy,1ProcessExecTime,1AverageReturn,LossBefore,ItrTime,MeanKL,0ProcessExecTime
-1.45519343103e-11,12.349591970443726,1.8791837692260742,105.695242916,181.958743607,0.0,-0.00866675749421,160,0.136077048167,0.8417544364929199,0.0678116688698,1.9207861423492432,11.875,160,0.0,17.0795,1.0,3.4127535820007324,1000.0,17.1065,0.00866675749421,1300.0,1.0008,2.83788,2.14528751373291,2.83946,0.08549213409423828,38.125,0.0,12.349596738815308,0.00679664500058,0.0899808406829834
4.3073669076e-09,22.51825785636902,1.804302453994751,144.692562006,329.924233726,0.0,-0.00753733376041,160,0.249545145791,0.09209871292114258,0.128986146039,1.7757937908172607,26.25,160,0.0,16.9968,0.997582,3.0537917613983154,1400.0,17.0631,0.00753733376041,2100.0,0.999733,2.83303,2.203221082687378,2.83692,0.07589387893676758,80.0,0.0,9.743585586547852,0.00733428634703,0.08768010139465332
1.1641536346e-10,33.02068829536438,1.8891253471374512,169.332328573,317.559049627,0.0,-0.00913037359715,160,0.384016563234,0.08322334289550781,0.223518562775,1.7607567310333252,28.75,160,0.0,16.9802,0.997118,2.9637537002563477,1300.0,16.9141,0.0091303777881,2300.0,0.995163,2.83205,2.207979917526245,2.82815,0.07472705841064453,87.5,4.19095158577e-09,10.102732419967651,0.00837629288435,0.08771944046020508
2.32830643654e-10,43.593350648880005,1.943385362625122,174.122801494,217.398503617,0.0,-0.004499303177,160,0.273065811888,0.08138608932495117,0.213211096054,1.8443872928619385,17.5,160,0.0,16.8543,0.993426,3.3046650886535645,2100.0,16.8348,0.00449930690229,1600.0,0.992842,2.82461,2.16750168800354,2.82345,0.08399820327758789,39.375,3.72529029846e-09,10.260398149490356,0.00822176225483,0.10198807716369629
0.0,54.52307486534119,1.8571264743804932,0.0,55.6776436283,0.0,-0.00924715399742,160,0.0938791772645,0.14862728118896484,1,1.8612148761749268,0.0,160,0.0,16.798,0.991836,3.706454038619995,0.0,16.798,0.00924715481233,700.0,0.991836,2.82126,2.0535311698913574,2.82126,0.08547806739807129,5.0,8.14907252789e-10,10.550671339035034,0.00732415542006,0.09064769744873047
-3.02679903363e-09,65.66350030899048,1.8256134986877441,138.513311635,485.051543653,0.0,-0.00710954749957,160,0.34910371048,0.0983431339263916,0.150184565531,1.8569319248199463,23.75,160,0.0,16.9113,0.995133,3.9854886531829834,1300.0,16.8428,0.00710955215618,2500.0,0.993138,2.82798,1.9125003814697266,2.82393,0.08350348472595215,165.0,4.65661287308e-09,10.565039873123169,0.00667295046151,0.0873565673828125
6.98491986473e-10,75.93782138824463,1.7850728034973145,122.523913482,413.547439086,0.0,-0.00926509778947,160,0.363461419713,0.09707283973693848,0.145113782282,1.7907214164733887,20.625,160,0.0,16.551,0.984456,3.394972562789917,1100.0,16.529,0.00926509639248,2200.0,0.983905,2.80645,2.0617637634277344,2.80512,0.0796346664428711,128.125,-1.39698386192e-09,9.947229623794556,0.0067679611966,0.0853433609008789
2.09547712515e-09,86.49524283409119,1.8876032829284668,176.98759667,484.452010007,0.0,-0.0100628193468,160,0.30493586651,0.10572576522827148,0.0846221459858,1.846797227859497,29.375,160,0.0,16.2835,0.976474,3.4291326999664307,1500.0,16.3763,0.010062825866,2400.0,0.979352,2.79015,1.9679005146026611,2.79583,0.08332324028015137,167.5,6.51925802231e-09,10.165438175201416,0.00995433889329,0.09431695938110352
-1.49011629702e-08,97.0207691192627,1.824406385421753,119.660979438,579.757492405,0.0,-0.010570211336,160,0.369909468689,0.07621264457702637,0.0304371979604,1.8320286273956299,17.5,160,0.0,16.0444,0.969275,3.268390655517578,1000.0,15.9237,0.0105702122673,2700.0,0.965617,2.77536,2.3059499263763428,2.76781,0.08263444900512695,227.5,9.31322574615e-10,10.185408353805542,0.00690313894302,0.09169363975524902
-4.65661331717e-09,108.19395160675049,1.8506879806518555,209.738490447,583.254607783,0.0,-0.00872714444995,160,0.25559206444,0.0835878849029541,0.125540565187,1.8397331237792969,53.125,160,0.0,16.2007,0.974122,3.4387338161468506,1600.0,16.2009,0.00872714165598,2600.0,0.974094,2.78505,2.504875421524048,2.78506,0.08345270156860352,213.75,-2.79396772385e-09,10.577925682067871,0.00805648136884,0.09329628944396973
4.65661342819e-10,119.34515404701233,1.9395883083343506,222.359506206,384.247946481,0.0,-0.010409405455,160,0.317868394552,0.08307075500488281,0.090456796515,1.8384506702423096,57.5,160,0.0,15.977,0.967417,3.344376564025879,1400.0,15.741,0.0104094077833,1800.0,0.960262,2.77115,2.693816661834717,2.75627,0.08356642723083496,128.125,2.32830643654e-09,10.819670915603638,0.00658807530999,0.09865570068359375
-9.3132279666e-10,130.06977462768555,1.8180761337280273,417.702046919,816.863045054,0.0,-0.00880994275212,160,0.352604726712,0.09134459495544434,0.116678998772,1.8309869766235352,155.0,160,0.0,15.6911,0.958585,3.7967824935913086,2200.0,15.6793,0.00880994170438,2800.0,0.958378,2.7531,1.976330041885376,2.75234,0.08172845840454102,386.875,-1.04773789644e-09,10.367568969726562,0.00769721949473,0.0891563892364502
-9.31322574615e-10,140.4490671157837,1.8378190994262695,284.602244369,572.984238439,0.0,-0.00635420158505,160,0.37091819418,0.08858203887939453,0.0900145952686,1.8536205291748047,88.75,160,0.0,15.567,0.955011,3.270677089691162,1500.0,15.6458,0.00635419972241,2600.0,0.957547,2.74516,1.9873418807983398,2.7502,0.08434438705444336,223.75,-1.86264514923e-09,9.949230670928955,0.0069713620469,0.0917367935180664
2.56113730224e-09,151.02936387062073,1.8678293228149414,251.923072336,663.549875669,0.0,-0.00768370972946,160,0.392703240565,0.0930171012878418,0.101963705895,1.779585361480713,66.875,160,0.0,15.4142,0.950347,3.128628969192505,1600.0,15.3381,0.00768370507285,2800.0,0.948034,2.73529,2.253981113433838,2.73034,0.0809485912322998,308.75,-4.65661287308e-09,10.020563125610352,0.00763953942806,0.08790159225463867
-9.31322685638e-10,161.97303366661072,1.8640797138214111,289.017057239,672.585670658,0.0,-0.00472034234554,160,0.421007221113,0.09937191009521484,0.141075283952,1.8349156379699707,74.375,160,0.0,15.4502,0.951232,3.2358672618865967,1700.0,15.4587,0.00472034316044,2800.0,0.951649,2.73762,2.3745291233062744,2.73817,0.08187484741210938,248.125,8.14907252789e-10,10.588027000427246,0.00685954280198,0.09334254264831543
1.86264537128e-09,173.02293634414673,1.907456398010254,423.541154287,684.049294642,0.0,-0.00972620211542,160,0.243865017591,0.08128499984741211,0.151030311651,1.8354120254516602,160.625,160,0.0,15.2639,0.945666,3.2929189205169678,2100.0,15.1692,0.0097262035124,2500.0,0.942912,2.72549,2.699716329574585,2.71927,0.08408236503601074,328.75,1.39698386192e-09,10.70488429069519,0.00674884580076,0.09407973289489746
-1.67638063431e-08,183.8083827495575,1.846015214920044,365.739298374,780.135204628,0.0,-0.0103714987636,160,0.35111791607,0.11341547966003418,0.174549676001,1.8446836471557617,106.875,160,0.0,15.2503,0.945045,3.740150213241577,2000.0,15.1223,0.0103715013247,2700.0,0.941215,2.7246,1.9509670734405518,2.71617,0.08067989349365234,446.25,2.56113708019e-09,10.4347243309021,0.00962484162301,0.09050583839416504
-9.31322841069e-09,195.00641298294067,1.9549367427825928,238.188967786,482.480164748,0.0,-0.0118950484321,160,0.420011553848,0.06584835052490234,0.393486496463,1.9604451656341553,61.875,160,0.0,14.8811,0.93345,3.4867310523986816,1700.0,14.7792,0.011895049829,2000.0,0.930412,2.70009,2.1255104541778564,2.69322,0.08912777900695801,240.625,1.39698386192e-09,10.674676179885864,0.00688747176901,0.09415698051452637
