ExplainedVariance,Entropy,MaxReturn,NumTrajs,Time,Perplexity,TotalExecTime,StdReturn,LossBefore,ItrTime,MeanKL,AverageReturn,LossAfter,MinReturn,MaxKL,AveragePolicyStd
0.333897447244,2.46264,2000.0,2000,85.34178066253662,11.7357,84.97735643386841,167.45129889,0.00133154,85.34178185462952,0.0407337,22.25,-0.00291135,0.0,12.1521,0.828962
0.487396564731,2.46397,2600.0,2000,170.41942143440247,11.7514,84.776780128479,360.743922333,-0.00119604,85.07520961761475,0.0156118,88.65,-0.00576347,0.0,6.21251,0.8295
0.508941154351,2.46337,2800.0,2000,255.55071425437927,11.7443,84.82614612579346,413.155633509,-0.00302631,85.12884712219238,0.00196199,109.35,-0.00401447,0.0,0.950734,0.829258
0.535391651143,2.46186,2800.0,2000,341.9964790344238,11.7266,86.0633225440979,444.085326824,-0.00693565,86.44344210624695,0.011455,124.15,-0.00992266,0.0,3.68602,0.828631
0.595811598768,2.45839,2900.0,2000,430.07133316993713,11.686,87.6882255077362,523.805724959,0.00257799,88.07078742980957,0.0110122,175.25,-0.00195824,0.0,3.43378,0.827195
0.649246460254,2.45968,2800.0,2000,516.1514439582825,11.701,85.76025438308716,662.699924551,-0.00257041,86.07731437683105,0.0631913,264.1,-0.0130359,0.0,65.2889,0.827734
0.67676435637,2.45839,2900.0,2000,602.0773899555206,11.686,85.61709332466125,748.652187267,-0.00176019,85.92317366600037,0.0151778,339.05,-0.00863054,0.0,7.51187,0.827208
