ItrTime,NumTrajs,MaxKL,ExplainedVariance,Time,LossBefore,LossAfter,MaxReturn,AveragePolicyStd,Entropy,AverageReturn,StdReturn,Perplexity,MeanKL,MinReturn,TotalExecTime
5.58537220954895,20,0.572432,0.193962924871,5.585365295410156,-0.029759,-0.0547462,1200.0,0.947542,2.72206,235.0,383.76425055,15.2117,0.128992,0.0,5.515557050704956
5.6220619678497314,20,1.81995,0.38685791796,11.212713241577148,0.00240327,-0.0538581,5300.0,0.933129,2.6923,2485.0,1596.33173244,14.7656,0.227041,0.0,5.580146551132202
5.806681156158447,20,0.321615,0.855705212105,17.023404598236084,-0.0205784,-0.0712354,23200.0,0.933399,2.6935,20560.0,2512.44900446,14.7834,0.1717,13500.0,5.759339332580566
5.779642581939697,20,0.0315771,0.996028028696,22.81176257133484,-0.030203,-0.0346657,23600.0,0.928765,2.68321,23130.0,228.25424421,14.6321,0.00437509,22500.0,5.739235877990723
5.606085300445557,20,0.328527,0.995971511697,28.428941249847412,-0.00950205,-0.0239431,23600.0,0.922149,2.66811,23125.0,279.060925248,14.4128,0.0313148,22400.0,5.5529303550720215
5.728353500366211,20,0.0879931,0.997111822477,34.17231202125549,-0.0247039,-0.0345033,23700.0,0.919813,2.66336,23205.0,224.666419387,14.3444,0.0104417,22600.0,5.683788061141968
10.035786390304565,20,0.0511773,0.996598843219,44.211881160736084,-0.0217042,-0.0269885,23600.0,0.914257,2.65101,23285.0,239.321958875,14.1683,0.00632581,22700.0,9.987823963165283
