TotalExecTime,Perplexity,Entropy,MeanKL,Time,AverageReturn,LossBefore,MaxKL,StdReturn,MaxReturn,ExplainedVariance,NumTrajs,ItrTime,MinReturn,LossAfter,AveragePolicyStd
11.22840666770935,17.1872,2.84416,0.0851497,11.283317565917969,870.0,0.0112846,0.19641,1038.79738159,3400.0,0.115584300471,20,11.283323764801025,0.0,-0.00979722,1.0032
6.597118139266968,17.3822,2.85545,0.0125751,17.95783758163452,4865.0,-0.00596362,0.0273335,2379.76364373,9200.0,0.292817325289,20,6.670050144195557,100.0,-0.0118529,1.00885
6.624958515167236,17.3304,2.85246,0.0163588,24.63010287284851,6520.0,-0.00698736,0.0371013,3059.50976465,13900.0,0.303187177672,20,6.6684184074401855,200.0,-0.0141555,1.00732
6.797219276428223,17.27,2.84897,0.00327123,31.504956483840942,5440.0,0.00293202,0.012609,2588.70624058,9700.0,0.199308675047,20,6.866131544113159,800.0,0.00143126,1.00557
6.520974636077881,17.2953,2.85044,0.0577866,38.09395670890808,5355.0,-0.0112938,0.207618,2371.8083818,11800.0,0.281100992061,20,6.582525014877319,800.0,-0.0295637,1.00632
9.106702089309692,17.1979,2.84479,0.00443174,47.27368497848511,6305.0,-0.011309,0.0175684,2155.10440582,10300.0,0.427296152321,20,9.175883293151855,2300.0,-0.0144658,1.00346
6.1827452182769775,17.101,2.83914,0.0596958,53.53982710838318,5770.0,0.00200628,0.146628,2388.53511592,11200.0,0.370501177254,20,6.2554614543914795,2100.0,-0.0162459,1.00063
