TotalExecTime,StdReturn,Entropy,LossBefore,Perplexity,ItrTime,ExplainedVariance,AveragePolicyStd,MinReturn,Time,MeanKL,MaxReturn,LossAfter,NumTrajs,AverageReturn,MaxKL
32.93569469451904,560.267793113,3.08155,0.00720894,21.7921,33.165510177612305,0.344979897139,1.12957,0.0,33.165390491485596,0.0257432,2000.0,-0.00525996,20,510.0,8.16414
27.98469591140747,993.780659904,3.08876,-0.00209313,21.9498,28.158673524856567,0.162642224517,1.13366,0.0,61.335084676742554,0.00263531,4000.0,-0.00447466,20,680.0,0.149787
28.56282615661621,420.83250825,3.08771,-0.00211523,21.9268,28.678381204605103,0.343002301313,1.13307,0.0,90.01762962341309,0.00398582,1300.0,-0.00462923,20,370.0,0.361704
27.335785388946533,671.86308129,3.08665,-0.00753523,21.9037,27.47251868247986,0.424059045896,1.13248,0.0,117.49451613426208,0.000483886,2100.0,-0.00877592,20,540.0,0.0766672
26.128753662109375,604.048839085,3.08289,-0.00651852,21.8213,26.238214015960693,0.255412958876,1.13035,0.0,143.74528622627258,0.00193117,2200.0,-0.0085253,20,425.0,0.218955
30.097007989883423,704.343666118,3.07963,-0.00179083,21.7503,30.209064483642578,0.342374002592,1.1285,0.0,173.96313953399658,0.00903433,2500.0,-0.00633682,20,570.0,0.225151
25.930785417556763,710.826983168,3.07873,-0.00144348,21.7308,26.06135058403015,0.204188145183,1.12798,0.0,200.03271746635437,0.00305739,2400.0,-0.00445973,20,635.0,0.520276
