MinReturn,Entropy,TotalExecTime,LossBefore,AveragePolicyStd,MaxKL,LossAfter,NumTrajs,ItrTime,MeanKL,MaxReturn,StdReturn,ExplainedVariance,AverageReturn,Time,Perplexity
0.0,2.64941,10.169735431671143,-0.0252616,0.917354,1.51031,-0.0477304,20,10.273945331573486,0.0807495,1600.0,462.168800332,0.693850295394,880.0,10.273938179016113,14.1457
900.0,2.62415,10.02682089805603,-0.019966,0.904862,0.391314,-0.0369119,20,10.095069885253906,0.061943,1200.0,78.1024967591,0.914613799654,1030.0,20.372652530670166,13.7929
700.0,2.61417,9.8978271484375,0.00639682,0.900665,0.341004,-0.00540422,20,9.946604490280151,0.0480313,1200.0,111.803398875,0.908015234811,1050.0,30.333801746368408,13.6559
900.0,2.61737,10.445054292678833,0.00246893,0.902277,0.202984,-0.00870648,20,10.570580244064331,0.0177789,1200.0,92.736184955,0.911383549339,1020.0,40.92021059989929,13.6996
900.0,2.6186,10.238876581192017,0.0132753,0.902678,0.0949025,0.00790298,20,10.286192178726196,0.00966218,1200.0,85.2936105462,0.914441643599,1065.0,51.21277451515198,13.7165
900.0,2.62524,9.967350959777832,-0.0121886,0.905408,0.279704,-0.0193982,20,10.033432960510254,0.0218157,1200.0,79.2148975888,0.916640407075,1035.0,61.253180742263794,13.8079
900.0,2.61915,9.557676792144775,0.00808901,0.902503,0.0544509,0.00315455,20,9.608715534210205,0.00395033,1300.0,106.77078252,0.91322931314,1040.0,70.8834867477417,13.724
