StdReturn,ExplainedVariance,Perplexity,Entropy,MaxReturn,MinReturn,TotalExecTime,MaxKL,LossAfter,AverageReturn,Time,MeanKL,ItrTime,LossBefore,AveragePolicyStd,NumTrajs
88.7411967465,0.176816861212,17.1021,2.8392,400.0,0.0,17.250377893447876,288.109,0.0980133,25.0,17.556527376174927,2.50525,17.55653190612793,0.00205532,1.00066,20
128.452325787,0.196424599636,17.1373,2.84126,500.0,0.0,16.267061471939087,176.736,-0.0748543,50.0,34.08625817298889,1.78939,16.525919437408447,-0.0079538,1.00169,20
76.6485485838,0.160822246602,17.0693,2.83728,300.0,0.0,17.156880378723145,2965.83,5.94411,25.0,51.3862841129303,52.6516,17.2913076877594,0.0166933,0.999702,20
50.9901951359,0.0985489874317,17.2123,2.84563,200.0,0.0,17.53561782836914,170.333,0.228752,20.0,69.02040076255798,1.53286,17.585747957229614,0.00499904,1.00388,20
493.837017649,0.17382987158,17.2554,2.84813,2200.0,0.0,16.30282688140869,0.127576,-0.00221876,175.0,85.49134397506714,0.00218284,16.463327407836914,0.00102413,1.00514,20
135.185058346,0.291213560706,17.2642,2.84864,400.0,0.0,16.45143222808838,50.6947,0.0396259,65.0,102.13213920593262,0.386258,16.62714171409607,-0.0122973,1.00543,20
43.5889894354,0.146493802765,17.1584,2.84249,200.0,0.0,17.345604181289673,1328.09,2.41328,10.0,119.73210835456848,11.4764,17.5686616897583,0.00828256,1.00234,20
