AveragePolicyStd,Entropy,AverageReturn,MinReturn,NumTrajs,TotalExecTime,LossAfter,MeanKL,ItrTime,MaxKL,Time,ExplainedVariance,StdReturn,MaxReturn,LossBefore,Perplexity
0.930467,2.69307,70.0,0.0,20,11.132269382476807,-0.0150629,0.121505,11.275668859481812,0.648225,11.275656938552856,0.109797412261,173.493515729,600.0,0.0160103,14.777
0.937745,2.70908,4415.0,300.0,20,10.416237115859985,-0.0577708,0.199666,10.628519773483276,1.33133,21.911455869674683,0.228449563159,2358.87155225,9000.0,-0.00533631,15.0155
0.936474,2.70642,18865.0,14100.0,20,10.740355730056763,-0.0702708,0.207579,10.777179718017578,1.10894,32.69625639915466,0.878568257131,2146.22342733,22200.0,-0.0190151,14.9755
0.932013,2.69691,20330.0,16300.0,20,10.801816701889038,-0.0428802,0.16696,10.834246158599854,0.805593,43.535879135131836,0.906159633219,1807.23545782,22800.0,0.00195608,14.8338
0.932491,2.69789,18920.0,14300.0,20,10.513447284698486,-0.0695246,0.263635,10.544907808303833,1.94474,54.08366513252258,0.861300945556,1889.60313294,22100.0,0.000569519,14.8483
0.932599,2.69817,17855.0,13100.0,20,10.727846622467041,-0.073473,0.256192,10.770135402679443,0.789828,64.85850143432617,0.758836074631,2559.58492729,21500.0,-0.0113698,14.8525
0.92992,2.69249,18680.0,14900.0,20,11.183960437774658,-0.0342486,0.152644,11.235774517059326,1.10667,76.1027147769928,0.912805412504,1682.14149227,21400.0,0.00503722,14.7683
