LossAfter,Entropy,Time,MinReturn,MeanKL,Perplexity,AveragePolicyStd,StdReturn,NumTrajs,AverageReturn,LossBefore,TotalExecTime,ItrTime,ExplainedVariance,MaxReturn,MaxKL
-0.0,2.45436,10.934398412704468,0.0,0.0,11.639,0.827472,0.0,20,0.0,-0.0,10.83833932876587,10.934404134750366,1,0.0,0.0
-0.0,2.45436,21.648550510406494,0.0,0.0,11.639,0.827472,0.0,20,0.0,-0.0,10.658251523971558,10.709401369094849,1,0.0,0.0
-0.0,2.45436,32.05058789253235,0.0,0.0,11.639,0.827472,0.0,20,0.0,-0.0,10.334780216217041,10.398404598236084,1,0.0,0.0
-0.0,2.45436,42.66058373451233,0.0,0.0,11.639,0.827472,0.0,20,0.0,-0.0,10.562549352645874,10.605637073516846,1,0.0,0.0
-0.0,2.45436,53.392090797424316,0.0,0.0,11.639,0.827472,0.0,20,0.0,-0.0,10.664531469345093,10.727787017822266,1,0.0,0.0
-0.0,2.45436,63.70596265792847,0.0,0.0,11.639,0.827472,0.0,20,0.0,-0.0,10.260981321334839,10.3096923828125,1,0.0,0.0
-0.0,2.45436,74.2891583442688,0.0,0.0,11.639,0.827472,0.0,20,0.0,-0.0,10.546195983886719,10.578848361968994,1,0.0,0.0
