StdReturn,TotalExecTime,MaxReturn,MinReturn,ExplainedVariance,AveragePolicyStd,MaxKL,LossBefore,LossAfter,AverageReturn,Entropy,Time,MeanKL,NumTrajs,ItrTime,Perplexity
0.0,17.789504289627075,0.0,0.0,1,1.00568,0.0,-0.0,-0.0,0.0,2.849,18.07316303253174,0.0,20,18.073172330856323,17.2706
174.355957742,17.940673112869263,800.0,0.0,0.0406070721955,1.00568,1535.32,-0.0148245,2.09727,40.0,2.849,36.113792419433594,16.5521,20,18.03295350074768,17.2706
945.238065251,16.3759548664093,3800.0,0.0,0.235964642312,1.00192,219.053,-0.00623022,0.333749,305.0,2.84159,52.72772765159607,1.36502,20,16.587887287139893,17.143
856.081187739,9.813225507736206,3000.0,0.0,0.139705270779,1.00035,50.2331,-0.000615701,0.0117893,375.0,2.83848,62.730748414993286,0.332227,20,9.995601415634155,17.0897
235.531314266,15.638562440872192,800.0,0.0,0.0746623252174,1.00019,1814.06,-0.00801084,4.12353,95.0,2.83817,78.54114484786987,38.863,20,15.792745351791382,17.0844
301.496268634,14.90791392326355,1100.0,0.0,0.281212167737,0.998195,6.17998,-0.00430163,-0.0199017,110.0,2.83416,93.6249086856842,0.0228743,20,15.066404819488525,17.0161
65.3834841531,11.377400636672974,300.0,0.0,0.0568103810442,0.997124,202.436,-0.00296354,-0.332955,15.0,2.83201,105.2188229560852,1.68526,20,11.576700925827026,16.9796
