LossAfter,LossBefore,MinReturn,MaxKL,Time,Entropy,ExplainedVariance,Perplexity,AverageReturn,AveragePolicyStd,TotalExecTime,StdReturn,NumTrajs,ItrTime,MaxReturn,MeanKL
-0.0,-0.0,0.0,0.0,12.713565349578857,2.64941,1,14.1457,0.0,0.917354,12.533393621444702,0.0,20,12.713573455810547,0.0,0.0
-0.0,-0.0,0.0,0.0,25.01815962791443,2.64941,1,14.1457,0.0,0.917354,12.220970153808594,0.0,20,12.29703950881958,0.0,0.0
-0.0,-0.0,0.0,0.0,37.32093358039856,2.64941,1,14.1457,0.0,0.917354,12.158633708953857,0.0,20,12.29359769821167,0.0,0.0
-0.0,-0.0,0.0,0.0,49.19699168205261,2.64941,1,14.1457,0.0,0.917354,11.75541877746582,0.0,20,11.87203073501587,0.0,0.0
-0.0,-0.0,0.0,0.0,61.11346220970154,2.64941,1,14.1457,0.0,0.917354,11.772090911865234,0.0,20,11.904515743255615,0.0,0.0
-0.0,-0.0,0.0,0.0,72.94426941871643,2.64941,1,14.1457,0.0,0.917354,11.70381760597229,0.0,20,11.822170495986938,0.0,0.0
-0.0,-0.0,0.0,0.0,84.78570771217346,2.64941,1,14.1457,0.0,0.917354,11.789052248001099,0.0,20,11.835539817810059,0.0,0.0
