ItrTime,LossBefore,MaxReturn,AveragePolicyStd,Perplexity,MinReturn,Time,MeanKL,MaxKL,Entropy,AverageReturn,StdReturn,LossAfter,TotalExecTime,ExplainedVariance,NumTrajs
17.922327756881714,-0.0158818,400.0,1.0,17.0795,0.0,17.922321319580078,37.0552,2065.42,2.83788,20.0,87.1779788708,4.98223,17.672356367111206,0.102435906605,20
16.66854190826416,-0.00439192,600.0,0.992092,16.8104,0.0,34.61071467399597,1409.95,48197.0,2.82199,65.0,155.804364509,218.041,16.29976511001587,0.112370237562,20
16.264612197875977,0.0222093,200.0,0.991012,16.7735,0.0,50.888861894607544,0.012717,0.948577,2.8198,10.0,43.5889894354,0.0191534,16.079716444015503,0.0626562399851,20
17.70774221420288,-0.0156752,300.0,0.996593,16.9608,0.0,68.60370206832886,0.358574,14.2874,2.8309,45.0,86.458082329,0.0313614,17.418612957000732,0.0926351447872,20
16.512254238128662,-0.0119441,200.0,0.992688,16.8284,0.0,85.142582654953,0.00835543,1.39719,2.82307,15.0,47.6969600708,-0.0151925,16.320801734924316,0.0916240454572,20
16.795610666275024,-0.00490582,300.0,0.989731,16.7282,0.0,101.94440388679504,0.436746,61.6949,2.81709,65.0,101.365674664,-0.0617264,16.51315999031067,0.191241562274,20
16.297024726867676,0.00764424,200.0,0.988481,16.6872,0.0,118.24577116966248,0.000520157,0.0320103,2.81464,15.0,47.6969600708,0.00649952,16.071125268936157,0.0533615206549,20
